inquiry number,quote number,order number,product sku,supplier,quantity,created at,margin percentage,unit selling price (INR),unit cost price,converted unit selling price (FC),measurement unit,HSN code,tax rate,tax amount,total
27046,,10610432,BM9X7K6,,2,05-Oct-18,,,,,,,,,
27046,,10610432,BM9T9M8,,2,05-Oct-18,,,,,,,,,
27046,,10610432,BM9X1Y5,,4,05-Oct-18,,,,,,,,,
27046,,10610432,BM0C3Q9,,1,05-Oct-18,,,,,,,,,
27046,,10610432,BM0C3Q9,,1,05-Oct-18,,,,,,,,,
27046,,10610432,BM9R4U8,,3,05-Oct-18,,,,,,,,,
27046,,10610432,BM9S7M9,,1,05-Oct-18,,,,,,,,,
27046,,10610432,BM9W7F1,,2,05-Oct-18,,,,,,,,,
27046,,10610432,BM9V4H2,,1,05-Oct-18,,,,,,,,,
27046,,10610432,BM9X7S3,,1,05-Oct-18,,,,,,,,,
27046,,10610432,BM9W5X6,,3,05-Oct-18,,,,,,,,,
27046,,10610432,BM9T8Q2,,3,05-Oct-18,,,,,,,,,
27046,,10610432,BM9W3K2,,3,05-Oct-18,,,,,,,,,
27046,,10610432,BM9V3H1,,2,05-Oct-18,,,,,,,,,
27046,,10610432,BM9W1U2,,2,05-Oct-18,,,,,,,,,
27046,,10610432,BM9R8S4,,2,05-Oct-18,,,,,,,,,
27046,,10610432,BM9W7B4,,1,05-Oct-18,,,,,,,,,
27046,,10610432,BM9X3D2,,1,05-Oct-18,,,,,,,,,
27046,,10610432,BM9Z4M8,,1,05-Oct-18,,,,,,,,,
27046,,10610432,BM9Y1D4,,1,05-Oct-18,,,,,,,,,
27046,,10610432,BM9Z5M6,,1,05-Oct-18,,,,,,,,,
27046,,10610432,BM0C5N2,,1,05-Oct-18,,,,,,,,,
27046,,10610432,BM9E2C9,,1,05-Oct-18,,,,,,,,,
27046,,10610432,BM9E2C6,,1,05-Oct-18,,,,,,,,,
27046,,10610432,BM9F9W2,,4,05-Oct-18,,,,,,,,,
27158,,10211050,BM9S9A3,,8,05-Oct-18,,,,,,,,,
27158,,10211050,BM9Q2R7,,1,05-Oct-18,,,,,,,,,
27158,,10211048,BM9S9A3,,8,05-Oct-18,,,,,,,,,
27158,,10211048,BM9Q2R7,,1,05-Oct-18,,,,,,,,,
27160,,10211049,BM9S9A3,,8,05-Oct-18,,,,,,,,,
27160,,10211049,BM9W7X5,,20,05-Oct-18,,,,,,,,,
27160,,10211049,BM9Q2R8,,1,05-Oct-18,,,,,,,,,
27207,,10610430,BM9Z7E4,,30,05-Oct-18,,,,,,,,,
27207,,10610430,BM9Z4R9,,20,05-Oct-18,,,,,,,,,
27207,,10610430,BM9V7V4,,2,05-Oct-18,,,,,,,,,
27207,,10610430,BM9W9Z3,,1,05-Oct-18,,,,,,,,,
27430,,10211044,BM9X8M6,,1,05-Oct-18,,,,,,,,,
27430,,10211044,BM9T8R3,,1,05-Oct-18,,,,,,,,,
27430,,10211044,BM9U1L6,,1,05-Oct-18,,,,,,,,,
27442,,10211056,BM9R6S8,,15,05-Oct-18,,,,,,,,,
27442,,10211056,BM9X4M3,,100,05-Oct-18,,,,,,,,,
27442,,10211056,BM9X7C5,,40,05-Oct-18,,,,,,,,,
27442,,10211056,BM9Z8H5,,15,05-Oct-18,,,,,,,,,
27442,,10211056,BM9S1S4,,20,05-Oct-18,,,,,,,,,
27442,,10211056,BM9T6C1,,50,05-Oct-18,,,,,,,,,
27533,,10211045,BM9R9C8,,20,05-Oct-18,,,,,,,,,
27579,,10211052,BM9U8C3,,200,05-Oct-18,,,,,,,,,
27610,,10211047,BM9Q2G9,,1,05-Oct-18,,,,,,,,,
27806,,10610431,BM9J2Q5,,150,05-Oct-18,,,,,,,,,
27835,,10211054,BM9Q9E5,,200,05-Oct-18,,,,,,,,,
27836,,10211053,BM9W9J6,,1,05-Oct-18,,,,,,,,,
27837,,10610429,BM9P5S5,,4,05-Oct-18,,,,,,,,,
27837,,10610429,BM9P5S5,,4,05-Oct-18,,,,,,,,,
27837,,10610429,BM9P5S5,,1,05-Oct-18,,,,,,,,,
27837,,10610429,BM9P5S5,,7,05-Oct-18,,,,,,,,,
21367,,10211055,BM9P5P8,,1,06-Oct-18,,,,,,,,,
25042,,10610274,BM9L9L4,,6,06-Oct-18,,,,,,,,,
25273,,10211057,BM9X8H2,,5,06-Oct-18,,,,,,,,,
25273,,10211057,BM9V7H3,,5,06-Oct-18,,,,,,,,,
25273,,10211057,BM9Q6F6,,5,06-Oct-18,,,,,,,,,
25273,,10211057,BM9X7J4,,5,06-Oct-18,,,,,,,,,
25273,,10211057,BM9P8C4,,5,06-Oct-18,,,,,,,,,
25273,,10211057,BM9U3C5,,1,06-Oct-18,,,,,,,,,
25273,,10211057,BM9U4P8,,1,06-Oct-18,,,,,,,,,
25273,,10211057,BM9Q5D9,,1,06-Oct-18,,,,,,,,,
25273,,10211057,BM9Q4T8,,1,06-Oct-18,,,,,,,,,
25273,,10211057,BM9Y5B1,,1,06-Oct-18,,,,,,,,,
25702,,10211058,BM9P7K2,,1,06-Oct-18,,,,,,,,,
26062,,10210710,BM9X4C8,,1,06-Oct-18,,,,,,,,,
26062,,10210710,BM9X9J4,,1,06-Oct-18,,,,,,,,,
27613,,11410027,BM9M3E2,,150,06-Oct-18,,,,,,,,,
27613,,11410027,BM9S8Q6,,50,06-Oct-18,,,,,,,,,
27613,,11410027,BM9L6M2,,19,06-Oct-18,,,,,,,,,
27631,,11410028,BM9Z7N2,,2,06-Oct-18,,,,,,,,,
27631,,11410028,BM9V7K9,,14,06-Oct-18,,,,,,,,,
27652,,11410029,BM9L1X2,,120,06-Oct-18,,,,,,,,,
27652,,11410029,BM9L5E2,,60,06-Oct-18,,,,,,,,,
27652,,11410029,BM9X6W4,,30,06-Oct-18,,,,,,,,,
27778,,10211059,BM9Q2K6,,1,06-Oct-18,,,,,,,,,
27807,,10610435,BM9W5T2,,10,06-Oct-18,,,,,,,,,
27807,,10610435,BM9Q7S8,,10,06-Oct-18,,,,,,,,,
27807,,10610435,BM9W4C6,,2,06-Oct-18,,,,,,,,,
27807,,10610435,BM9Z8A4,,10,06-Oct-18,,,,,,,,,
27807,,10610435,BM9R2K8,,2,06-Oct-18,,,,,,,,,
27807,,10610435,BM9R2Y5,,2,06-Oct-18,,,,,,,,,
27807,,10610435,BM9Z9X7,,2,06-Oct-18,,,,,,,,,
27807,,10610435,BM9R5T9,,20,06-Oct-18,,,,,,,,,
27807,,10610435,BM9R8V7,,9,06-Oct-18,,,,,,,,,
27807,,10610435,BM9R8V7,,5,06-Oct-18,,,,,,,,,
27807,,10610435,BM9R8V7,,6,06-Oct-18,,,,,,,,,
27807,,10610435,BM9Y4G7,,15,06-Oct-18,,,,,,,,,
27807,,10610435,BM9T2D1,,3,06-Oct-18,,,,,,,,,
27807,,10610435,BM9X8M7,,2,06-Oct-18,,,,,,,,,
27807,,10610435,BM9W3P9,,2,06-Oct-18,,,,,,,,,
27807,,10610435,BM9Q9U3,,5,06-Oct-18,,,,,,,,,
27807,,10610435,BM9R6Q3,,5,06-Oct-18,,,,,,,,,
27807,,10610435,BM9U1D4,,5,06-Oct-18,,,,,,,,,
27807,,10610435,BM9S3T2,,5,06-Oct-18,,,,,,,,,
27807,,10610435,BM9R4W8,,5,06-Oct-18,,,,,,,,,
27807,,10610435,BM9T8L2,,5,06-Oct-18,,,,,,,,,
27807,,10610435,BM9U5Q4,,15,06-Oct-18,,,,,,,,,
27807,,10610435,BM9U3Z2,,20,06-Oct-18,,,,,,,,,
27807,,10610435,BM9V6J2,,5,06-Oct-18,,,,,,,,,
27807,,10610435,BM9Q3H1,,2,06-Oct-18,,,,,,,,,
27807,,10610435,BM9X4Y3,,2,06-Oct-18,,,,,,,,,
27807,,10610435,BM9S1A5,,2,06-Oct-18,,,,,,,,,
27807,,10610435,BM9R4C7,,10,06-Oct-18,,,,,,,,,
27807,,10610435,BM9Q4W1,,8,06-Oct-18,,,,,,,,,
27807,,10610435,BM9Q4W1,,12,06-Oct-18,,,,,,,,,
27807,,10610435,BM9X4X1,,1,06-Oct-18,,,,,,,,,
27807,,10610435,BM9S3P5,,4,06-Oct-18,,,,,,,,,
27807,,10610435,BM9Q2V4,,4,06-Oct-18,,,,,,,,,
27807,,10610435,BM9X1E8,,4,06-Oct-18,,,,,,,,,
27807,,10610435,BM9R1W9,,4,06-Oct-18,,,,,,,,,
27807,,10610435,BM9U3E5,,1,06-Oct-18,,,,,,,,,
27807,,10610435,BM9V2X9,,5,06-Oct-18,,,,,,,,,
27807,,10610435,BM9V5M2,,5,06-Oct-18,,,,,,,,,
27807,,10610435,BM9Z9F1,,5,06-Oct-18,,,,,,,,,
27807,,10610435,BM9U8H4,,5,06-Oct-18,,,,,,,,,
27807,,10610435,BM9U5R5,,3,06-Oct-18,,,,,,,,,
27807,,10610435,BM9W4G3,,3,06-Oct-18,,,,,,,,,
27807,,10610435,BM9S9T6,,3,06-Oct-18,,,,,,,,,
27807,,10610435,BM9Y9E1,,3,06-Oct-18,,,,,,,,,
27807,,10610435,BM9R4S9,,10,06-Oct-18,,,,,,,,,
27807,,10610435,BM9Y6N6,,3,06-Oct-18,,,,,,,,,
27807,,10610435,BM9Q7C6,,3,06-Oct-18,,,,,,,,,
27807,,10610435,BM9R7C6,,5,06-Oct-18,,,,,,,,,
27807,,10610435,BM9Z6M6,,5,06-Oct-18,,,,,,,,,
27807,,10610435,BM9Q2S9,,3,06-Oct-18,,,,,,,,,
27826,,10211075,BM9S1G7,,10000,06-Oct-18,,,,,,,,,
27826,,10211075,BM9Z4A7,,1000,06-Oct-18,,,,,,,,,
27826,,10211075,BM9Z4A7,,1000,06-Oct-18,,,,,,,,,
27826,,10211075,BM00008,,1,06-Oct-18,,,,,,,,,
27853,,10610433,BM4H8P3,,50,06-Oct-18,,,,,,,,,
27853,,10610433,BM4H8P3,,50,06-Oct-18,,,,,,,,,
27853,,10610433,BM4H8P3,,50,06-Oct-18,,,,,,,,,
27853,,10610433,BM9V2Y6,,50,06-Oct-18,,,,,,,,,
27853,,10610433,BM9V2Y6,,50,06-Oct-18,,,,,,,,,
27853,,10610433,BM9V2Y6,,100,06-Oct-18,,,,,,,,,
27853,,10610433,BM9V2Y6,,50,06-Oct-18,,,,,,,,,
27853,,10610433,BM9V2Y6,,350,06-Oct-18,,,,,,,,,
27874,,10610434,BM9P5R7,,2,06-Oct-18,,,,,,,,,
25042,,10610436,BM9L9L4,,6,08-Oct-18,,,,,,,,,
25880,,10211069,BM9J4F9,,320,08-Oct-18,,,,,,,,,
26062,,10211065,BM9W5Q8,,1,08-Oct-18,,,,,,,,,
26062,,10211065,BM9V6X4,,1,08-Oct-18,,,,,,,,,
26884,,10211071,BM9Q1F3,,8,08-Oct-18,,,,,,,,,
26987,,10211092,BM9Q1E9,,1,08-Oct-18,,,,,,,,,
27132,,10211068,BM9X2S7,,2,08-Oct-18,,,,,,,,,
27189,,10211060,BM9Q3W4,,5,08-Oct-18,,,,,,,,,
27245,,10211070,BM9Q1N7,,1,08-Oct-18,,,,,,,,,
27274,,10211073,BM9W9S2,,4,08-Oct-18,,,,,,,,,
27274,,10211073,BM9S2B7,,1,08-Oct-18,,,,,,,,,
27274,,10211073,BM9Z9F3,,15,08-Oct-18,,,,,,,,,
27274,,10211073,BM9Y8X4,,4,08-Oct-18,,,,,,,,,
27274,,10211073,BM9R3G8,,2,08-Oct-18,,,,,,,,,
27274,,10211073,BM9S2H7,,2,08-Oct-18,,,,,,,,,
27286,,10211074,BM9Q1K8,,1,08-Oct-18,,,,,,,,,
27286,,10211074,BM9U2G1,,3,08-Oct-18,,,,,,,,,
27286,,10211074,BM9K6M4,,3,08-Oct-18,,,,,,,,,
27286,,10211074,BM9Y8B4,,2,08-Oct-18,,,,,,,,,
27456,,10211063,BM9R6R2,,20,08-Oct-18,,,,,,,,,
27492,,10211066,BM9Q1Z9,,3,08-Oct-18,,,,,,,,,
27630,,10211067,BM9T4P1,,1,08-Oct-18,,,,,,,,,
27630,,10211067,BM9U6L9,,1,08-Oct-18,,,,,,,,,
27751,,10211062,BM9Q2M5,,4,08-Oct-18,,,,,,,,,
27761,,10211061,BM9P7N1,,50,08-Oct-18,,,,,,,,,
27761,,10211061,BM9P7N1,,50,08-Oct-18,,,,,,,,,
27761,,10211061,BM9P7N1,,100,08-Oct-18,,,,,,,,,
27761,,10211061,BM00008,,1,08-Oct-18,,,,,,,,,
27767,,10610439,BM9U2Y8,,4,08-Oct-18,,,,,,,,,
27794,,10211072,BM9M9M2,,10,08-Oct-18,,,,,,,,,
27794,,10211072,BM9M9M2,,40,08-Oct-18,,,,,,,,,
27832,,10610440,BM9U2T4,,8,08-Oct-18,,,,,,,,,
27832,,10610440,BM9K2P1,,6,08-Oct-18,,,,,,,,,
27878,,10610437,BM9R8F6,,2,08-Oct-18,,,,,,,,,
27896,,10610438,BM9Q2U7,,5,08-Oct-18,,,,,,,,,
27922,,10610441,BM9Q2V8,,1,08-Oct-18,,,,,,,,,
27922,,10610441,BM9U9B1,,1,08-Oct-18,,,,,,,,,
27922,,10610441,BM9Z5S3,,1,08-Oct-18,,,,,,,,,
27924,,10910127,BM9Z8V1,,25,08-Oct-18,,,,,,,,,
27924,,10910127,BM9U3G2,,25,08-Oct-18,,,,,,,,,
27924,,10910127,BM9Q2W1,,25,08-Oct-18,,,,,,,,,
27924,,10910127,BM9G5T4,,120,08-Oct-18,,,,,,,,,
27924,,10910127,BM9S2W3,,60,08-Oct-18,,,,,,,,,
27924,,10910127,BM9B6M8,,60,08-Oct-18,,,,,,,,,
26639,,10211076,BM9U6Z1,,4,09-Oct-18,,,,,,,,,
26639,,10211076,BM9R8M4,,2,09-Oct-18,,,,,,,,,
26639,,10211076,BM9U3Z5,,1,09-Oct-18,,,,,,,,,
26639,,10211076,BM9Z3T7,,1,09-Oct-18,,,,,,,,,
26639,,10211076,BM9Q2U6,,1,09-Oct-18,,,,,,,,,
26639,,10211076,BM9R9L9,,1,09-Oct-18,,,,,,,,,
27298,,10211085,BM9P8T7,,2,09-Oct-18,,,,,,,,,
27298,,10211085,BM9V4W8,,9,09-Oct-18,,,,,,,,,
27298,,10211085,BM9V4W8,,1,09-Oct-18,,,,,,,,,
27441,,10610444,BM9R7U9,,2,09-Oct-18,,,,,,,,,
27441,,10610444,BM9R1Z7,,2,09-Oct-18,,,,,,,,,
27502,,10211081,BM9Q2X9,,6,09-Oct-18,,,,,,,,,
27502,,10211081,BM00008,,1,09-Oct-18,,,,,,,,,
27551,,10211079,BM9Q2J2,,2,09-Oct-18,,,,,,,,,
27552,,10211086,BM9Q2C5,,300,09-Oct-18,,,,,,,,,
27614,,10211087,BM9Z5Y5,,2,09-Oct-18,,,,,,,,,
27614,,10211087,BM9U2P1,,2,09-Oct-18,,,,,,,,,
27614,,10211087,BM9U1X8,,6,09-Oct-18,,,,,,,,,
27636,,10211083,BM9Q2G8,,2,09-Oct-18,,,,,,,,,
27636,,10211083,BM00008,,1,09-Oct-18,,,,,,,,,
27666,,10610443,BM4H8M3,,40,09-Oct-18,,,,,,,,,
27666,,10610443,BM9Q2V5,,20,09-Oct-18,,,,,,,,,
27678,,10211078,BM9Q2L1,,3,09-Oct-18,,,,,,,,,
27697,,10211080,BM9Q2X7,,4,09-Oct-18,,,,,,,,,
27701,,10610442,BM9J6C6,,2,09-Oct-18,,,,,,,,,
27701,,10610442,BM9Q2W8,,200,09-Oct-18,,,,,,,,,
27825,,10211077,BM9Q2T5,,1000,09-Oct-18,,,,,,,,,
27910,,10910128,BM9A4L9,,10,09-Oct-18,,,,,,,,,
27910,,10910128,BM9A4L8,,10,09-Oct-18,,,,,,,,,
27910,,10910128,BM9A5W1,,20,09-Oct-18,,,,,,,,,
27910,,10910128,BM9T6V6,,30,09-Oct-18,,,,,,,,,
27910,,10910128,BM9S1J1,,30,09-Oct-18,,,,,,,,,
27910,,10910128,BM9U5E5,,30,09-Oct-18,,,,,,,,,
27910,,10910128,BM3X3W4,,30,09-Oct-18,,,,,,,,,
27949,,11410030,BM9Q7L5,,20,09-Oct-18,,,,,,,,,
27959,,10211084,BM00008,,1,09-Oct-18,,,,,,,,,
27959,,10211084,BM9R8E8,,1,09-Oct-18,,,,,,,,,
27959,,10211084,BM9T9S8,,25,09-Oct-18,,,,,,,,,
27965,,10211082,BM9Q1U9,,3,09-Oct-18,,,,,,,,,
25699,,10211093,BM9P7N9,,1,10-Oct-18,,,,,,,,,
27465,,10610450,BM9R8N3,,1,10-Oct-18,,,,,,,,,
27465,,10610450,BM9Y9H2,,2,10-Oct-18,,,,,,,,,
27465,,10610450,BM9W2Y1,,2,10-Oct-18,,,,,,,,,
27465,,10610450,BM9Z4B6,,2,10-Oct-18,,,,,,,,,
27465,,10610450,BM9Z8T5,,1,10-Oct-18,,,,,,,,,
27501,,10211089,BM9J5M9,,10,10-Oct-18,,,,,,,,,
27553,,10211091,BM9Q2C5,,300,10-Oct-18,,,,,,,,,
27670,,11210070,BM9Q2Z9,,1,10-Oct-18,,,,,,,,,
27777,,10211088,BM1D2O6,,2,10-Oct-18,,,,,,,,,
27919,,10211090,BM9Y3V4,,4,10-Oct-18,,,,,,,,,
27919,,10211090,BM9Z7F9,,1,10-Oct-18,,,,,,,,,
27919,,10211090,BM9V6Y3,,5,10-Oct-18,,,,,,,,,
27919,,10211090,BM9X3D8,,5,10-Oct-18,,,,,,,,,
27990,,10610449,BM9W6S9,,1,10-Oct-18,,,,,,,,,
27990,,10610449,BM9Q4N2,,1,10-Oct-18,,,,,,,,,
27990,,10610449,BM9X2B7,,1,10-Oct-18,,,,,,,,,
27995,,11210071,BM9W9E4,,20,10-Oct-18,,,,,,,,,
27995,,11210071,BM9W2B8,,200,10-Oct-18,,,,,,,,,
27996,,10610445,BM9S3X2,,1,10-Oct-18,,,,,,,,,
27996,,10610445,BM9Z2W9,,1,10-Oct-18,,,,,,,,,
27997,,10610446,BM9W6S9,,1,10-Oct-18,,,,,,,,,
27997,,10610446,BM9T5U8,,1,10-Oct-18,,,,,,,,,
28003,,11210072,BM9W2B8,,100,10-Oct-18,,,,,,,,,
28005,,10211094,BM9L9D4,,30,10-Oct-18,,,,,,,,,
28007,,10610447,BM9W5B8,,2,10-Oct-18,,,,,,,,,
28007,,10610447,BM9W5B8,,1,10-Oct-18,,,,,,,,,
28008,,10610448,BM9T8A7,,1,10-Oct-18,,,,,,,,,
28008,,10610448,BM9V1K1,,1,10-Oct-18,,,,,,,,,
26428,,10211102,BM9P8Y2,,1,11-Oct-18,,,,,,,,,
27071,,10211103,BM9T6W8,,1,11-Oct-18,,,,,,,,,
27071,,10211103,BM9T3N7,,1,11-Oct-18,,,,,,,,,
27667,,10211097,BM9N8L5,,150000,11-Oct-18,,,,,,,,,
27962,,10211096,BM0H7K1,,2,11-Oct-18,,,,,,,,,
27967,,10211095,BM9D5M8,,432,11-Oct-18,,,,,,,,,
27979,,10211099,BM9E5R6,,76,11-Oct-18,,,,,,,,,
28011,,10910129,BM9J1A9,,10,11-Oct-18,,,,,,,,,
28011,,10910129,BM9J1B1,,10,11-Oct-18,,,,,,,,,
28011,,10910129,BM9W5A7,,3,11-Oct-18,,,,,,,,,
28011,,10910129,BM9S8H5,,3,11-Oct-18,,,,,,,,,
28011,,10910129,BM9S9C2,,12,11-Oct-18,,,,,,,,,
28011,,10910129,BM9W8Y2,,39,11-Oct-18,,,,,,,,,
28011,,10910129,BM9J1B3,,108,11-Oct-18,,,,,,,,,
28011,,10910129,BM9J1B2,,250,11-Oct-18,,,,,,,,,
28011,,10910129,BM9J1B5,,3,11-Oct-18,,,,,,,,,
28011,,10910129,BM9Q1B3,,3,11-Oct-18,,,,,,,,,
28011,,10910129,BM9J1B4,,8,11-Oct-18,,,,,,,,,
28041,,10610451,BM9V5H9,,5000,11-Oct-18,,,,,,,,,
28058,,10211098,BM9P4Q6,,334,11-Oct-18,,,,,,,,,
28058,,10211098,BM9P4Q6,,166,11-Oct-18,,,,,,,,,
28060,,10211100,BM9N3N2,,100000,11-Oct-18,,,,,,,,,
27500,,10211105,BM9M8U2,,300,12-Oct-18,,,,,,,,,
27557,,10610453,BM9Q3C2,,5,12-Oct-18,,,,,,,,,
28009,,10211104,BM00008,,1,12-Oct-18,,,,,,,,,
28009,,10211104,BM9Q3A4,,3,12-Oct-18,,,,,,,,,
28066,,10610452,BM9Z3M3,,1,12-Oct-18,,,,,,,,,
28066,,10610452,BM9S2E6,,1,12-Oct-18,,,,,,,,,
28085,,10610455,BM0A4G4,,4,12-Oct-18,,,,,,,,,
28085,,10610455,BM9K2P3,,4,12-Oct-18,,,,,,,,,
28096,,10610454,BM9J3M2,,1,12-Oct-18,,,,,,,,,
25451,,10211108,BM9P4Y8,,15,13-Oct-18,,,,,,,,,
26196,,10910131,BM0O7G3,,2500,13-Oct-18,,,,,,,,,
26196,,10910131,BM0O7G3,,500,13-Oct-18,,,,,,,,,
26261,,10610457,BM9Q3H2,,2,13-Oct-18,,,,,,,,,
27322,,10610459,BM9C7V6,,1,13-Oct-18,,,,,,,,,
27322,,10610459,BM9C7V6,,19,13-Oct-18,,,,,,,,,
27714,,10910132,BM9Q2L6,,325,13-Oct-18,,,,,,,,,
27714,,10910132,BM9J6Q6,,100,13-Oct-18,,,,,,,,,
27714,,10910132,BM9J2Q5,,25,13-Oct-18,,,,,,,,,
27737,,10610456,BM9Q2M8,,200,13-Oct-18,,,,,,,,,
27800,,10910130,BM9Q3G6,,630,13-Oct-18,,,,,,,,,
27907,,10610458,BM9Q2V3,,13,13-Oct-18,,,,,,,,,
27992,,10211106,BM9Q3A1,,6,13-Oct-18,,,,,,,,,
28127,,10211107,BM9W4A4,,2,13-Oct-18,,,,,,,,,
28127,,10211107,BM9P8Y5,,1,13-Oct-18,,,,,,,,,
28127,,10211107,BM9Q3L1,,1,13-Oct-18,,,,,,,,,
25155,,10211114,BM9P6B6,,374,15-Oct-18,,,,,,,,,
25880,,10211112,BM9K2L2,,1,15-Oct-18,,,,,,,,,
27076,,10211115,BM9Q1E1,,5,15-Oct-18,,,,,,,,,
27389,,10211111,BM9M9M2,,8,15-Oct-18,,,,,,,,,
27389,,10211111,BM9C5L8,,8,15-Oct-18,,,,,,,,,
27389,,10211111,BM9H2D3,,8,15-Oct-18,,,,,,,,,
27572,,10211113,BM9U5L2,,1,15-Oct-18,,,,,,,,,
27572,,10211113,BM9U4M8,,1,15-Oct-18,,,,,,,,,
27741,,10211109,BM9Q2M2,,1,15-Oct-18,,,,,,,,,
27834,,10610460,BM9L7P9,,4,15-Oct-18,,,,,,,,,
27834,,10610460,BM9L7P7,,4,15-Oct-18,,,,,,,,,
27860,,10211117,BM00008,,1,15-Oct-18,,,,,,,,,
27860,,10211117,BM9U5B9,,1,15-Oct-18,,,,,,,,,
27860,,10211117,BM9Y9B9,,2,15-Oct-18,,,,,,,,,
27860,,10211117,BM9Q3J5,,5,15-Oct-18,,,,,,,,,
27860,,10211117,BM9T5V1,,5,15-Oct-18,,,,,,,,,
27860,,10211117,BM9Z5K9,,5,15-Oct-18,,,,,,,,,
27860,,10211117,BM9Z9N1,,5,15-Oct-18,,,,,,,,,
27860,,10211117,BM9Y1C9,,2,15-Oct-18,,,,,,,,,
27860,,10211117,BM9U7W2,,5,15-Oct-18,,,,,,,,,
27860,,10211117,BM9R2P7,,10,15-Oct-18,,,,,,,,,
28097,,10211110,BM9Q3G1,,18,15-Oct-18,,,,,,,,,
28141,,10211116,BM9L5Z9,,10,15-Oct-18,,,,,,,,,
28181,,10910133,BM0O7G3,,2500,15-Oct-18,,,,,,,,,
28181,,10910133,BM0O7G3,,500,15-Oct-18,,,,,,,,,
28919,,10211274,BM9Q1T8,,34.19,15-Oct-18,,,,,,,,,
20997,,10211125,BM9Q3G8,,1,16-Oct-18,,,,,,,,,
20997,,10211125,BM9W9Z7,,1,16-Oct-18,,,,,,,,,
20997,,10211125,BM9R6S5,,1,16-Oct-18,,,,,,,,,
20997,,10211125,BM9S7C1,,1,16-Oct-18,,,,,,,,,
20997,,10211125,BM9V4Y1,,1,16-Oct-18,,,,,,,,,
20997,,10211125,BM9T7T2,,1,16-Oct-18,,,,,,,,,
20997,,10211125,BM9V7M8,,1,16-Oct-18,,,,,,,,,
25880,,10211124,BM0K9T2,,250,16-Oct-18,,,,,,,,,
25880,,10211124,BM9V5Z2,,300,16-Oct-18,,,,,,,,,
25880,,10211124,BM9Q2N3,,25,16-Oct-18,,,,,,,,,
27708,,11410032,BM9K9E6,,240,16-Oct-18,,,,,,,,,
27708,,11410032,BM9L1W5,,35,16-Oct-18,,,,,,,,,
27708,,11410032,BM9L1W6,,60,16-Oct-18,,,,,,,,,
27708,,11410032,BM9L6M1,,40,16-Oct-18,,,,,,,,,
27708,,11410032,BM9M6T3,,30,16-Oct-18,,,,,,,,,
27708,,11410032,BM9N1X3,,10,16-Oct-18,,,,,,,,,
27708,,11410032,BM9K9F9,,200,16-Oct-18,,,,,,,,,
27708,,11410032,BM9Z4B9,,550,16-Oct-18,,,,,,,,,
27708,,11410032,BM9K9E3,,1596,16-Oct-18,,,,,,,,,
27708,,11410032,BM9K9E4,,198,16-Oct-18,,,,,,,,,
27708,,11410032,BM9K9E3,,4,16-Oct-18,,,,,,,,,
27708,,11410032,BM9K9E4,,2,16-Oct-18,,,,,,,,,
27708,,11410032,BM9L3E5,,20,16-Oct-18,,,,,,,,,
27781,,11410031,BM9L3F3,,11,16-Oct-18,,,,,,,,,
27781,,11410031,BM9S5F4,,120,16-Oct-18,,,,,,,,,
27781,,11410031,BM9L3E9,,30,16-Oct-18,,,,,,,,,
27781,,11410031,BM9Q9Y1,,10,16-Oct-18,,,,,,,,,
27781,,11410031,BM9K9F6,,123,16-Oct-18,,,,,,,,,
27781,,11410031,BM9K9F2,,183,16-Oct-18,,,,,,,,,
27881,,11210074,BM9Q2V6,,1,16-Oct-18,,,,,,,,,
27881,,11210074,BM00008,,1,16-Oct-18,,,,,,,,,
27994,,10211121,BM9P5Y7,,1,16-Oct-18,,,,,,,,,
27999,,10211123,BM9D7F3,,150,16-Oct-18,,,,,,,,,
27999,,10211123,BM9D7F4,,225,16-Oct-18,,,,,,,,,
27999,,10211123,BM9D7F5,,225,16-Oct-18,,,,,,,,,
27999,,10211123,BM9D7F6,,225,16-Oct-18,,,,,,,,,
27999,,10211123,BM9D7F7,,175,16-Oct-18,,,,,,,,,
28026,,10211122,BM9Y5P7,,4,16-Oct-18,,,,,,,,,
28026,,10211122,BM9V3L9,,4,16-Oct-18,,,,,,,,,
28026,,10211122,BM0A4K1,,4,16-Oct-18,,,,,,,,,
28026,,10211122,BM0A4I9,,4,16-Oct-18,,,,,,,,,
28039,,11210075,BM9X4W5,,280,16-Oct-18,,,,,,,,,
28039,,11210075,BM9Y9Q9,,30,16-Oct-18,,,,,,,,,
28039,,11210075,BM9S5N1,,145,16-Oct-18,,,,,,,,,
28039,,11210075,BM9Q4B1,,5,16-Oct-18,,,,,,,,,
28039,,11210075,BM9W3M7,,55,16-Oct-18,,,,,,,,,
28039,,11210075,BM9T8W1,,50,16-Oct-18,,,,,,,,,
28039,,11210075,BM9U2N2,,68,16-Oct-18,,,,,,,,,
28039,,11210075,BM9X3B1,,56,16-Oct-18,,,,,,,,,
28039,,11210075,BM9X3N6,,50,16-Oct-18,,,,,,,,,
28039,,11210075,BM9Z1S3,,55,16-Oct-18,,,,,,,,,
28039,,11210075,BM9W2B8,,40,16-Oct-18,,,,,,,,,
28039,,11210075,BM9X8U7,,10,16-Oct-18,,,,,,,,,
28039,,11210075,BM9Q2G4,,22,16-Oct-18,,,,,,,,,
28039,,11210075,BM9Z3S2,,24,16-Oct-18,,,,,,,,,
