address_uid,company_uid
A210392,SC-208484
A210392,SC-208484
9112,SC-8572
9117,SC-8578
A206641,207655
A206641,207655
Bill to,207655
A206640,SC-207654
A206640,SC-207654
9117,SC-8578
A206898,SC-207789
A206643,SC-207657
A206643,SC-207657
9119,SC-8580
9119,SC-8580
A206664,207674
A206645,SC-207659
A206645,SC-207659
Bill to,SC-207659
A206664,207674
Bill to,207674
A206663,SC-207673
A206663,SC-207673
A206665,SC-207675
A206665,SC-207675
A210697,SC-208535
A210697,SC-208535
A210698,SC-208536
A210698,SC-208536
A210611,SC-208521
A210611,SC-208521
A210467,SC-208498
A210467,SC-208498
A206862,SC-207760
A206862,SC-207760
A206863,207761
A206863,207761
9528,SC-8969
9528,SC-8969
A206639,SC-207653
A206639,SC-207653
A206865,SC-207763
A206865,SC-207763
A210655,SC-208529
A210655,SC-208529
A210376,SC-208478
A210376,SC-208478
9120,SC-8580
9120,SC-8580
9125,SC-8585
9125,SC-8585
9127,SC-8586
9127,SC-8586
3841,SC-7062
3841,SC-7062
A207523,SC-207941
A207523,SC-207941
9128,SC-8587
9128,SC-8587
A209930,SC-208403
2662,930
9136,SC-8594
9136,SC-8594
3854,SC-7076
3854,SC-7076
A206667,SC-207677
A206667,SC-207677
9139,SC-8597
9139,SC-8597
A210099,SC-208429
2046,357
9140,SC-8598
9140,SC-8598
518,SC-02726
518,SC-02726
A206673,SC-02726
A206673,SC-02726
2046,357
4442,357
4442,357
6613,357
6613,357
A206729,357
A206729,357
6689,1967
6689,1967
A206613,1967
A206613,1967
A206604,1015
A206604,1015
9147,SC-8604
9147,SC-8604
A206726,SC-207681
A206726,SC-207681
9148,SC-8606
9148,SC-8606
A206730,SC-207686
A206730,SC-207686
A206898,SC-207789
9160,SC-8616
1631,144
1631,144
A210099,SC-208429
A209657,SC-208359
A207524,SC-207942
A207524,SC-207942
A206855,207756
A206855,207756
A206856,207756
A206856,207756
A209657,SC-208359
A209450,SC-208285
9160,SC-8616
9168,SC-8624
9168,SC-8624
9172,SC-8630
9172,SC-8630
9173,SC-8631
9173,SC-8631
9174,SC-8632
9174,SC-8632
9175,SC-8633
9175,SC-8633
9181,SC-8638
9181,SC-8638
9183,SC-8640
9183,SC-8640
9184,SC-8641
9184,SC-8641
9185,SC-8642
9185,SC-8642
9188,SC-8645
9188,SC-8645
9192,SC-8649
9192,SC-8649
9193,SC-8650
9193,SC-8650
9196,SC-8655
9196,SC-8655
9199,SC-8657
9199,SC-8657
A206892,SC-8657
A206892,SC-8657
9200,SC-8658
9200,SC-8658
9201,SC-8659
9201,SC-8659
A207902,SC-208027
A207902,SC-208027
9205,SC-8663
9205,SC-8663
9207,SC-8665
9207,SC-8665
9212,SC-8669
9212,SC-8669
9214,SC-8671
9214,SC-8671
9215,SC-8672
9215,SC-8672
A209450,SC-208285
A210703,208537
A210703,208537
A206883,207778
9227,SC-8684
9227,SC-8684
9230,SC-8689
9230,SC-8689
9233,SC-8691
9233,SC-8691
9362,SC-8691
9362,SC-8691
9240,SC-8700
9240,SC-8700
9241,SC-8701
9241,SC-8701
9249,SC-8709
9249,SC-8709
9296,SC-8709
9296,SC-8709
9250,SC-8710
9250,SC-8710
9255,SC-8714
9255,SC-8714
9260,SC-8721
9260,SC-8721
9274,SC-8730
9274,SC-8730
9275,SC-8731
9275,SC-8731
9289,SC-8744
9289,SC-8744
9298,SC-8749
9298,SC-8749
9299,SC-8750
9299,SC-8750
9301,SC-8753
9301,SC-8753
9308,SC-8761
9308,SC-8761
A206774,SC-8780
A206774,SC-8780
9329,SC-8783
9329,SC-8783
9333,SC-8785
9333,SC-8785
9343,SC-8792
9343,SC-8792
9344,SC-8793
9344,SC-8793
9350,SC-8799
9350,SC-8799
9363,SC-8810
9363,SC-8810
9365,SC-8812
9365,SC-8812
9366,SC-8813
9366,SC-8813
9367,SC-8814
9367,SC-8814
9395,SC-8839
9395,SC-8839
9409,SC-8848
9409,SC-8848
9411,SC-8850
1814,212
1814,212
1815,212
1815,212
6470,212
6470,212
6623,212
6623,212
A206883,207778
8646,SC-8075
A207115,207866
A207115,207866
A206938,207820
A206938,207820
9411,SC-8850
9418,SC-8857
9418,SC-8857
9420,SC-8859
A206941,SC-207821
A206941,SC-207821
9420,SC-8859
9430,SC-8870
A207030,SC-207849
A207030,SC-207849
A207118,SC-207867
A207118,SC-207867
A207121,SC-207868
A207121,SC-207868
A206849,SC-207753
A206849,SC-207753
9430,SC-8870
A210706,SC-208538
A210706,SC-208538
9463,SC-8899
A210711,SC-208539
A210711,SC-208539
A210712,SC-208540
A210712,SC-208540
A206779,SC-207715
A206779,SC-207715
A210713,SC-208541
A210713,SC-208541
2535,88
2535,88
6263,1742
9463,SC-8899
A210714,SC-208542
A210714,SC-208542
9475,SC-8908
9475,SC-8908
9485,SC-8917
9485,SC-8917
9493,SC-8924
9493,SC-8924
9499,SC-8933
9499,SC-8933
9502,SC-8938
9502,SC-8938
9506,SC-8942
9506,SC-8942
9509,SC-8946
9509,SC-8946
9511,SC-8950
9511,SC-8950
9516,SC-8956
8646,SC-8075
3953,785
9516,SC-8956
3953,785
3954,785
9521,SC-8960
9521,SC-8960
3954,785
3955,785
9534,SC-8975
9534,SC-8975
3955,785
A207627,SC-207968
9547,SC-8984
9547,SC-8984
9551,SC-8988
9551,SC-8988
2662,930
5231,930
9555,SC-8993
9555,SC-8993
9582,SC-9015
9582,SC-9015
9584,SC-9017
9584,SC-9017
9585,SC-9017
9585,SC-9017
9587,SC-9019
9587,SC-9019
9589,SC-9021
9589,SC-9021
9591,SC-9024
9591,SC-9024
9592,SC-9025
A206858,SC-207757
A206858,SC-207757
9592,SC-9025
9595,SC-9028
A206869,SC-207765
A206869,SC-207765
A206870,SC-207766
A206870,SC-207766
A206871,SC-207767
A206871,SC-207767
A206872,SC-207768
A206872,SC-207768
A206873,SC-207769
A206873,SC-207769
A206874,SC-207770
A206874,SC-207770
6263,1742
6424,1742
6424,1742
A207432,207925
A206875,SC-207771
A206875,SC-207771
9595,SC-9028
9604,SC-9033
946,SC-02343
A206905,SC-207796
A206877,SC-207773
A206877,SC-207773
3104,SC-6250
3104,SC-6250
9805,SC-6250
9805,SC-6250
A206879,SC-207774
A206879,SC-207774
A206830,207740
A206830,207740
A206880,SC-207775
A206880,SC-207775
9604,SC-9033
9623,SC-9048
A206882,SC-207777
A206882,SC-207777
A206905,SC-207796
8749,SC-8233
8749,SC-8233
9623,SC-9048
3956,785
3956,785
9624,SC-9049
9624,SC-9049
A207627,SC-207968
9844,SC-9226
9626,SC-9051
9626,SC-9051
A206885,SC-207780
A206885,SC-207780
9628,SC-9053
9844,SC-9226
A209541,SC-208327
A206901,SC-207792
A206901,SC-207792
A209541,SC-208327
A207616,SC-207963
A206903,SC-207794
A206903,SC-207794
A206731,SC-207687
A206731,SC-207687
A206904,SC-207795
A206904,SC-207795
646,SC-01996
646,SC-01996
9643,SC-9066
9643,SC-9066
A206845,SC-9066
A206845,SC-9066
9628,SC-9053
9629,SC-9054
9629,SC-9054
9633,SC-9059
9633,SC-9059
9635,SC-9061
9635,SC-9061
9638,SC-9062
9638,SC-9062
9647,SC-9069
9647,SC-9069
9710,SC-9069
9710,SC-9069
9663,SC-9084
A206907,SC-207798
A206907,SC-207798
9663,SC-9084
9671,SC-9091
A207616,SC-207963
A206828,SC-207739
A206648,207661
A206648,207661
A206906,207797
A206906,207797
A206909,SC-207799
A206909,SC-207799
A206910,SC-207800
A206910,SC-207800
A206911,SC-207801
A206911,SC-207801
6512,1868
6512,1868
9671,SC-9091
9672,SC-9092
A206913,SC-207803
A206913,SC-207803
A207432,207925
2315,554
2315,554
6599,554
6599,554
A16502,554
A16502,554
9672,SC-9092
211,SC-01848
A207525,SC-207943
A207525,SC-207943
A207526,SC-207944
A207526,SC-207944
211,SC-01848
9692,SC-9107
9692,SC-9107
9693,SC-9108
479,SC-01365
479,SC-01365
9266,SC-01365
9266,SC-01365
A207528,SC-01365
A207528,SC-01365
9693,SC-9108
9698,SC-9110
A207530,SC-207948
A207530,SC-207948
A207531,SC-207949
A207531,SC-207949
1477,102
1477,102
9698,SC-9110
9704,SC-9115
A206946,SC-207824
A206946,SC-207824
A206947,SC-207825
A206947,SC-207825
A206948,SC-207826
A206948,SC-207826
A206949,SC-207826
A206949,SC-207826
9704,SC-9115
273,SC-00050
3957,785
3957,785
A206951,SC-207828
A206951,SC-207828
A206952,SC-207829
A206952,SC-207829
273,SC-00050
8737,SC-00050
8737,SC-00050
9733,SC-9136
9733,SC-9136
9753,SC-9153
A207306,SC-207900
A207306,SC-207900
A207031,207850
A207031,207850
A207032,SC-207851
A207032,SC-207851
9753,SC-9153
2510,SC-01325
A207042,SC-207853
A207042,SC-207853
8323,SC-01848
8323,SC-01848
A207043,SC-207853
A207043,SC-207853
9651,SC-9073
9651,SC-9073
9781,SC-9176
9781,SC-9176
9787,SC-9176
9787,SC-9176
9821,SC-9176
9821,SC-9176
9757,SC-9157
9757,SC-9157
9758,SC-9158
9758,SC-9158
9490,SC-8922
9490,SC-8922
9771,SC-9168
9771,SC-9168
9777,SC-9172
9777,SC-9172
9783,SC-9179
9783,SC-9179
9789,SC-9184
9789,SC-9184
9790,SC-9184
9790,SC-9184
2551,SC-01397
2551,SC-01397
9806,SC-9195
9806,SC-9195
A207324,SC-207902
A207324,SC-207902
A207325,SC-207903
A207325,SC-207903
3526,102
3526,102
A207309,SC-207901
A207309,SC-207901
A207327,SC-207905
A207327,SC-207905
8918,SC-8382
8918,SC-8382
A207202,SC-8382
A207202,SC-8382
886,SC-02289
886,SC-02289
3066,SC-6212
3066,SC-6212
3661,SC-6860
3661,SC-6860
A209153,SC-208217
A209153,SC-208217
9808,SC-9200
9808,SC-9200
9812,SC-9202
9812,SC-9202
A207126,SC-207869
A207126,SC-207869
A206999,SC-207846
A206999,SC-207846
A207048,SC-207854
A207048,SC-207854
A207049,SC-207855
A207049,SC-207855
A209154,SC-208218
A209154,SC-208218
9814,SC-9204
9814,SC-9204
3958,785
3958,785
A207062,SC-207857
A207062,SC-207857
9513,SC-8952
9513,SC-8952
A207063,SC-207858
A207063,SC-207858
535,SC-01277
535,SC-01277
A207127,SC-207870
A207127,SC-207870
9816,SC-9206
9816,SC-9206
9822,SC-9209
9822,SC-9209
9826,SC-9212
9826,SC-9212
9827,SC-9213
9827,SC-9213
9833,SC-9217
9833,SC-9217
9835,SC-9219
9835,SC-9219
9842,SC-9225
9842,SC-9225
A207721,SC-207986
A207721,SC-207986
9846,SC-9228
9846,SC-9228
9849,SC-9231
9849,SC-9231
3959,785
3959,785
3960,785
3960,785
4780,102
4780,102
9855,SC-9235
9855,SC-9235
A207132,SC-207871
A207132,SC-207871
A207532,SC-207950
A207532,SC-207950
1615,137
1615,137
A207136,137
A207136,137
4474,785
4474,785
A207178,207882
A207178,207882
A207207,207882
A207207,207882
9946,SC-9303
9946,SC-9303
A207230,SC-207887
A207230,SC-207887
4758,785
4758,785
1015,SC-02412
1015,SC-02412
A207384,SC-207916
A207384,SC-207916
A207244,SC-207889
A207244,SC-207889
9867,SC-9242
9867,SC-9242
6214,785
6214,785
A207247,SC-207892
A207247,SC-207892
A207724,SC-207986
A207724,SC-207986
5231,930
5234,930
9857,SC-9237
9857,SC-9237
A16508,785
A16508,785
9766,SC-9165
9766,SC-9165
9767,SC-9165
9767,SC-9165
A206570,SC-9165
A206570,SC-9165
1616,131
1616,131
1617,131
1617,131
1618,131
1618,131
1800,198
1800,198
5101,198
5101,198
2510,SC-01325
9601,SC-01325
A210715,785
A210715,785
2012,335
2012,335
A207907,SC-208028
A207907,SC-208028
4864,102
4864,102
5574,102
5574,102
A209341,SC-208254
A209341,SC-208254
A207908,SC-208029
A207908,SC-208029
A206841,SC-207749
A206841,SC-207749
9761,SC-9162
9761,SC-9162
A207906,SC-03406
A207906,SC-03406
9542,SC-8980
9542,SC-8980
A209174,SC-208221
A209174,SC-208221
A207912,SC-208031
A207912,SC-208031
A207925,SC-208032
A207925,SC-208032
9722,SC-8873
9722,SC-8873
A208362,SC-208122
A208362,SC-208122
A206928,SC-207814
A206928,SC-207814
A206864,SC-207762
A206864,SC-207762
A207487,SC-207931
A207487,SC-207931
A207332,SC-207907
A207332,SC-207907
A207300,SC-207899
A207300,SC-207899
9601,SC-01325
9602,SC-01325
9602,SC-01325
9773,SC-01325
9773,SC-01325
18,SC-00013
18,SC-00013
9868,SC-9243
9868,SC-9243
A207357,207915
A207357,207915
9884,SC-9256
9884,SC-9256
A208363,SC-208122
A208363,SC-208122
A207342,SC-207911
A207342,SC-207911
9689,SC-9105
9689,SC-9105
A208315,SC-208110
A208315,SC-208110
9661,SC-9006
9661,SC-9006
A207386,SC-9006
A207386,SC-9006
A207387,SC-207917
A207387,SC-207917
9899,SC-9256
9899,SC-9256
9886,SC-9257
9886,SC-9257
A210377,SC-208479
A210377,SC-208479
9900,SC-9268
9900,SC-9268
9907,SC-9275
9907,SC-9275
9921,SC-9282
9921,SC-9282
9924,SC-9285
9924,SC-9285
9935,SC-9293
9935,SC-9293
A207461,SC-207928
A207461,SC-207928
A207471,SC-207929
A207471,SC-207929
A207472,SC-207929
A207472,SC-207929
A210716,SC-208543
A210716,SC-208543
A207619,SC-207964
A207619,SC-207964
906,SC-02307
906,SC-02307
A207237,SC-207888
A207237,SC-207888
3048,SC-6194
3048,SC-6194
A207104,SC-207865
A207104,SC-207865
A209040,SC-208199
A209040,SC-208199
A208839,SC-208171
A208839,SC-208171
A207398,SC-207919
A207398,SC-207919
A210727,SC-208544
A210727,SC-208544
A210222,SC-208448
A210222,SC-208448
A210728,SC-208545
A210728,SC-208545
1185,500
1185,500
3491,500
3491,500
A210275,500
A210275,500
2945,966
2945,966
3394,966
3394,966
8812,SC-8290
8812,SC-8290
9942,SC-9300
9942,SC-9300
9944,SC-9302
9944,SC-9302
A207348,SC-207913
A207348,SC-207913
6148,102
6148,102
677,SC-01295
677,SC-01295
A209390,SC-8290
A209390,SC-8290
A209189,208227
A209189,208227
A209192,SC-208228
A209192,SC-208228
5234,930
A209800,208377
6309,1778
6309,1778
A209643,SC-208356
A209643,SC-208356
9727,SC-9131
9727,SC-9131
8392,SC-02523
8392,SC-02523
A209644,SC-208357
A209644,SC-208357
781,SC-02061
781,SC-02061
A209648,SC-02061
A209648,SC-02061
3110,SC-6256
3110,SC-6256
9089,SC-6256
9089,SC-6256
A209800,208377
A209799,SC-208376
A210103,SC-208433
A210103,SC-208433
3397,966
3397,966
9953,SC-9313
9953,SC-9313
9956,SC-9318
9956,SC-9318
A206828,SC-207739
A206902,SC-207793
A206902,SC-207793
A209799,SC-208376
A209801,208378
A207843,SC-207931
A207843,SC-207931
A206891,SC-207783
A206891,SC-207783
A207620,SC-207783
A207620,SC-207783
A207621,SC-207965
A207621,SC-207965
A206771,207708
A206771,207708
A207624,SC-207966
A207624,SC-207966
A207626,SC-207967
A207626,SC-207967
A209801,208378
A208152,SC-208090
A206593,SC-207625
A206593,SC-207625
A206861,207759
A206861,207759
A207437,207759
A207437,207759
A207752,102
A207752,102
A207844,SC-207931
A207844,SC-207931
A206859,SC-207758
A206859,SC-207758
A207639,SC-207969
A207639,SC-207969
A209687,SC-208364
A209687,SC-208364
8485,SC-7900
8485,SC-7900
A207822,SC-208004
A207822,SC-208004
343,SC-01073
343,SC-01073
A207823,SC-208005
A207823,SC-208005
A208152,SC-208090
A209804,SC-208090
A207762,102
A207762,102
A207935,208034
A207935,208034
A208246,SC-208102
A208246,SC-208102
A207824,SC-208006
A207824,SC-208006
A207825,SC-208006
A207825,SC-208006
5116,966
5116,966
6238,930
6238,930
2724,492
2724,492
3620,492
3620,492
A208744,SC-208102
A208744,SC-208102
A207810,SC-208002
A207810,SC-208002
9313,SC-8766
9313,SC-8766
A207712,SC-207981
A207712,SC-207981
A16541,207583
A16541,207583
3632,492
3632,492
4276,492
4276,492
58,SC-00941
58,SC-00941
5555,966
5555,966
5732,966
5732,966
6194,966
6194,966
6253,966
6253,966
6271,966
6271,966
6322,966
6322,966
6323,966
6323,966
6324,966
6324,966
6343,966
6343,966
6349,966
6349,966
6384,966
6384,966
6385,966
6385,966
6396,966
6396,966
6407,966
6407,966
6420,966
6420,966
6433,966
6433,966
6434,966
6434,966
6443,966
6443,966
1979,323
1979,323
A207801,323
A207801,323
A206728,SC-207685
A206728,SC-207685
A207673,SC-207974
A207673,SC-207974
3046,SC-6192
3046,SC-6192
A206757,SC-207704
A206757,SC-207704
6560,966
6560,966
9137,SC-8595
9137,SC-8595
6585,966
6585,966
6605,966
6605,966
6616,966
6616,966
A207932,208033
A207932,208033
6267,492
6267,492
145,SC-01779
145,SC-01779
2889,SC-02226
2889,SC-02226
9860,SC-02226
9860,SC-02226
A207199,SC-207884
A207199,SC-207884
9853,SC-9233
9853,SC-9233
A206769,SC-9233
A206769,SC-9233
8759,SC-8243
8759,SC-8243
A206575,SC-8243
A206575,SC-8243
A207333,SC-207908
A207333,SC-207908
9852,SC-9232
9852,SC-9232
6622,966
6622,966
6625,966
6625,966
6634,966
6634,966
6656,966
6656,966
6661,966
6661,966
6666,966
6666,966
A207462,966
A207462,966
9219,SC-8676
9219,SC-8676
9217,SC-8674
9217,SC-8674
9218,SC-8675
9218,SC-8675
984,SC-02381
984,SC-02381
A208350,SC-02381
A208350,SC-02381
A208351,SC-02381
A208351,SC-02381
A207807,966
A207807,966
A208544,966
A208544,966
A208287,208106
A208287,208106
A208569,966
A208569,966
A208297,SC-208108
A208297,SC-208108
A208308,SC-208109
A208308,SC-208109
A207851,208009
A207851,208009
A208656,966
A208656,966
A207903,208026
A207903,208026
A209968,966
A209968,966
A210443,966
A210443,966
A210679,966
A210679,966
A208318,SC-208113
A208318,SC-208113
571,SC-01939
571,SC-01939
A207206,SC-207886
A207206,SC-207886
A208296,SC-208107
A208296,SC-208107
2465,SC-01250
2465,SC-01250
A208322,SC-208117
A208322,SC-208117
5676,1316
5676,1316
8475,SC-7800
8475,SC-7800
A210732,208547
A210732,208547
A208214,SC-4595
A208214,SC-4595
A209674,SC-7800
A209674,SC-7800
A209804,SC-208090
A207507,SC-207937
A208268,SC-208103
A208268,SC-208103
A210649,SC-208528
A210649,SC-208528
A207974,SC-208037
A207974,SC-208037
A210733,208548
A210733,208548
A210731,SC-208546
A210731,SC-208546
4055,SC-7311
4055,SC-7311
9037,SC-7311
9037,SC-7311
A210742,SC-7311
A210742,SC-7311
A210519,SC-208507
A210519,SC-208507
A210520,SC-208507
A210520,SC-208507
A208074,208068
A208074,208068
A209669,208068
A209669,208068
A207507,SC-207937
9838,SC-9222
9838,SC-9222
A209108,SC-9222
A207975,SC-208038
A207975,SC-208038
A208330,SC-208119
A208330,SC-208119
A207976,208039
A207976,208039
A209108,SC-9222
A209805,SC-208379
A209805,SC-208379
8592,SC-8027
8592,SC-8027
4185,SC-7445
A207977,SC-208040
A207977,SC-208040
4185,SC-7445
A206622,SC-7445
A208331,SC-208120
A208331,SC-208120
A208366,SC-208123
A208366,SC-208123
6565,1316
6565,1316
A208367,SC-208121
A208367,SC-208121
A206622,SC-7445
A209826,208380
A210749,SC-208549
A210749,SC-208549
A207979,SC-208042
A207979,SC-208042
A206749,SC-207700
A206749,SC-207700
2664,SC-01541
2664,SC-01541
6460,1789
6460,1789
A207281,1789
A207281,1789
A208003,1789
A208003,1789
A208922,208183
A208922,208183
A208390,1789
A208390,1789
9665,SC-9086
9665,SC-9086
A209826,208380
A209827,208381
A209827,208381
A210750,SC-208550
A210750,SC-208550
1167,530
8892,SC-8357
8892,SC-8357
1167,530
A209844,SC-208382
A206839,SC-207747
A206839,SC-207747
A209844,SC-208382
A206616,207642
A206616,207642
4285,530
4285,530
4286,530
A209262,SC-8207
A209262,SC-8207
4286,530
2312,521
2312,521
5108,521
6453,1846
6453,1846
6454,1846
6454,1846
5108,521
5664,521
A209293,SC-208243
A209293,SC-208243
9751,SC-9151
9751,SC-9151
A208937,SC-9151
A208937,SC-9151
A208728,SC-208157
A208728,SC-208157
A208751,SC-6492
A208751,SC-6492
603,SC-01972
603,SC-01972
A206628,SC-01972
A206628,SC-01972
4287,530
4287,530
45,SC-00233
45,SC-00233
8857,SC-00233
8857,SC-00233
A207779,SC-207997
A207779,SC-207997
A208979,SC-208190
A208979,SC-208190
A208960,SC-208189
A208960,SC-208189
1904,269
1904,269
1905,269
1905,269
A209288,SC-208242
A209288,SC-208242
199,SC-02728
199,SC-02728
9954,SC-9314
9954,SC-9314
A206572,SC-9314
A206572,SC-9314
A208416,SC-208128
A208416,SC-208128
5664,521
1137,127
A209404,SC-208279
A209404,SC-208279
A207548,SC-207952
A207548,SC-207952
1137,127
1506,127
1506,127
1507,127
1507,127
3579,127
3579,127
4215,127
A209303,SC-208247
A209303,SC-208247
A209304,SC-208248
A209304,SC-208248
4215,127
4425,127
A209295,SC-208245
A209295,SC-208245
9958,SC-9320
9958,SC-9320
A206549,SC-9320
A206549,SC-9320
A209216,SC-208232
A209216,SC-208232
4425,127
5629,127
5629,127
5667,127
5667,127
6146,127
6146,127
3424,1087
A207981,SC-208044
A207981,SC-208044
3424,1087
5182,1087
5182,1087
5183,1087
5183,1087
1508,128
A207999,SC-208047
A207999,SC-208047
1508,128
1509,128
1509,128
5114,128
5114,128
4832,1485
A208000,SC-208048
A208000,SC-208048
4832,1485
5208,1485
5208,1485
6243,1485
6243,1485
A207809,1485
A207809,1485
1629,482
1629,482
4074,998
9150,SC-8609
9150,SC-8609
4074,998
4711,998
A208002,SC-208049
A208002,SC-208049
4711,998
6403,998
4288,530
4288,530
4376,530
4376,530
4377,530
4377,530
4378,530
4378,530
A208991,SC-208192
A208991,SC-208192
A208992,SC-208193
A208992,SC-208193
A208993,SC-208193
A208993,SC-208193
4379,530
4379,530
6629,1935
6629,1935
6403,998
6633,998
6633,998
A206826,998
A206900,SC-207791
A206900,SC-207791
A206953,SC-207830
A206953,SC-207830
A206962,SC-207837
A206962,SC-207837
A16546,107589
A16546,107589
8238,SC-7565
8238,SC-7565
9839,SC-7565
9839,SC-7565
3439,SC-6612
3439,SC-6612
9882,SC-6612
9882,SC-6612
A207299,SC-6612
A207299,SC-6612
A206963,SC-207838
A206963,SC-207838
A209039,SC-208197
A209039,SC-208197
A206826,998
A206853,998
1210,27
1210,27
1106,SC-02498
1106,SC-02498
8335,SC-02498
8335,SC-02498
A207282,SC-02498
A207282,SC-02498
A208321,SC-208116
A208321,SC-208116
A208320,SC-208115
A208320,SC-208115
17,SC-01546
17,SC-01546
9441,SC-01546
9441,SC-01546
A208095,SC-208076
A208095,SC-208076
A206853,998
A207401,998
A207401,998
1639,141
1639,141
5680,141
A209061,SC-208204
A209061,SC-208204
A208789,SC-208165
A208789,SC-208165
A209064,208205
A209064,208205
A209041,SC-208200
A209041,SC-208200
A209042,SC-208201
A209042,SC-208201
A207345,SC-207912
A207345,SC-207912
A208403,SC-208126
A208403,SC-208126
8881,SC-8346
8881,SC-8346
A208099,SC-208078
A208099,SC-208078
A206652,SC-207665
A206652,SC-207665
A208712,SC-208155
A208712,SC-208155
658,SC-01711
658,SC-01711
A207749,SC-207990
A207749,SC-207990
5680,141
1638,476
1638,476
3556,476
A209081,208207
A209081,208207
A207804,SC-208000
A207804,SC-208000
A207805,SC-208000
A207805,SC-208000
A207806,SC-208000
A207806,SC-208000
A209082,SC-208000
A209082,SC-208000
A207520,SC-207940
A207520,SC-207940
A209083,SC-208208
A209083,SC-208208
A209088,1019
A209088,1019
A16476,17571
A16476,17571
3556,476
5672,476
5672,476
4404,530
4404,530
4405,530
4405,530
4410,530
4410,530
4411,530
4411,530
4549,530
4549,530
4550,530
4550,530
4714,530
4714,530
4762,530
4762,530
4763,530
4763,530
4764,530
4764,530
4794,530
4794,530
4820,530
4820,530
4833,530
4833,530
4856,530
4856,530
4883,530
A209024,SC-208196
A209024,SC-208196
9518,SC-8958
9518,SC-8958
A209181,SC-8958
A209181,SC-8958
A209211,SC-208231
A209211,SC-208231
4883,530
4987,530
4987,530
4988,530
4988,530
5132,530
5132,530
5155,530
5155,530
5175,530
5175,530
5177,530
5177,530
5179,530
5179,530
5200,530
5200,530
5206,530
A207757,SC-207991
A207757,SC-207991
A207758,SC-207991
A207758,SC-207991
A207165,SC-207881
A207165,SC-207881
A209217,SC-208233
A209217,SC-208233
5206,530
5209,530
5209,530
5212,530
5212,530
5213,530
5213,530
5215,530
5215,530
5216,530
5216,530
5217,530
A208014,SC-208051
A208014,SC-208051
5217,530
5218,530
A209319,SC-208251
A209319,SC-208251
2185,SC-00848
2185,SC-00848
A209320,SC-00848
A209320,SC-00848
A209321,SC-208252
A209321,SC-208252
6473,1853
6473,1853
A208232,1853
A208232,1853
A208022,SC-208052
A208022,SC-208052
A209336,SC-208253
A209336,SC-208253
937,SC-02335
937,SC-02335
5218,530
5219,530
A208023,SC-208053
A208023,SC-208053
A209237,SC-208235
A209237,SC-208235
A209200,SC-208230
A209200,SC-208230
A209194,208229
A209194,208229
5219,530
5233,530
5233,530
5280,530
A209355,SC-208258
A209355,SC-208258
A209356,208259
A209356,208259
5280,530
1661,156
A209357,208260
A209357,208260
1661,156
1662,156
8878,SC-8322
8878,SC-8322
A209345,SC-208256
A209345,SC-208256
1798,196
1798,196
6472,196
6472,196
A16477,196
A16477,196
A208241,196
A208241,196
A209294,SC-208244
A209294,SC-208244
A209239,SC-208237
A209239,SC-208237
4877,1497
4877,1497
A209410,1497
A209410,1497
1662,156
1663,156
1663,156
1664,156
1664,156
1665,156
1665,156
4033,156
4033,156
6653,156
6653,156
6654,156
6654,156
5687,1687
5687,1687
6482,1855
3587,SC-6770
3587,SC-6770
8341,SC-6770
8341,SC-6770
6482,1855
5554,530
A209434,SC-208282
A209434,SC-208282
A209443,208283
A209443,208283
5554,530
5571,530
5571,530
5654,530
5654,530
5726,530
A209305,SC-208249
A209305,SC-208249
A207973,SC-208036
A207973,SC-208036
5726,530
A210389,SC-208481
A210389,SC-208481
1726,168
6239,530
6239,530
6246,530
6246,530
6250,530
6250,530
5700,1691
5700,1691
5702,1691
5702,1691
5703,1691
5703,1691
5704,1691
5704,1691
5705,1691
5705,1691
5706,1691
5706,1691
5728,1691
5728,1691
6162,1691
6162,1691
6163,1691
6163,1691
6164,1691
6164,1691
6165,1691
6165,1691
6166,1691
6166,1691
6167,1691
6167,1691
6168,1691
6168,1691
6169,1691
6169,1691
6170,1691
6170,1691
6171,1691
6171,1691
6172,1691
6172,1691
6173,1691
6173,1691
6174,1691
6174,1691
6175,1691
6175,1691
6176,1691
6176,1691
6177,1691
6177,1691
6178,1691
6178,1691
6179,1691
6179,1691
6181,1691
6181,1691
6182,1691
6182,1691
6183,1691
6183,1691
6184,1691
6184,1691
6185,1691
6185,1691
6186,1691
6186,1691
6187,1691
6187,1691
6188,1691
6188,1691
6189,1691
6189,1691
6190,1691
6190,1691
6191,1691
6191,1691
6192,1691
6192,1691
6193,1691
6193,1691
6213,1691
6213,1691
6228,1691
6228,1691
6244,1691
6244,1691
6643,1691
6643,1691
A208001,1691
A208001,1691
1726,168
