address_uid,company_uid,street1,pincode,city_name,country_code,State,gst,,
4186,SC-7446,"118, 1st Floor, B-Wing, Sai Darshan, HSG Society, Road No. 7, Near ESIC Sub Regional Office, Next",400093,Mumbai,IN,MH,27AAFCB0777R1Z1,,
9959,SC-7446,"11, Shrikrishna HSG Society, Kurla Pipeline, Next To Holiday Inn Hotel, Krishna Nagar, Sakinaka,",400072,Mumbai,IN,MH,27AAFCB0777R1Z1,,
9959,SC-7446,"11, Shrikrishna HSG Society, Kurla Pipeline, Next To Holiday Inn Hotel, Krishna Nagar, Sakinaka,",400072,Mumbai,IN,MH,27AAFCB0777R1Z1,,
956,SC-02353,"Bldg No:152,Narayan Dhuru Street,2nd floor,Office no 25",400003,Mumbai,IN,MH,27AADPS8493A1ZH,,
9087,SC-8544,"145/2, GIDC Estate, Nr BOB, Naroda",382330,Ahmedabad,IN,GJ,24AABFP8109Q1ZV,,
9091,SC-8547,"273, Ganesh Peth, Palav Sadan, Near Dulay Maruti Chowk",411001,Pune,IN,MH,27ADTPB2197D1ZH,,
384,SC-00922,"Plot # 397/398, 2Nd Phase,  Gidc,",396195,Vapi,IN,GJ,,,
384,SC-00922,"Plot # 397/398, 2Nd Phase,  Gidc,",396195,Vapi,IN,GJ,,,
8939,SC-8401,"Business Unit HMX, Plot No 113-114, Phase III Peenya Industrial Area",560058,Bengaluru,IN,KA,29AADCA6166D1ZQ,,
8939,SC-8401,"Business Unit HMX, Plot No 113-114, Phase III Peenya Industrial Area",560058,Bengaluru,IN,KA,29AADCA6166D1ZQ,,
946,SC-02343,"1st Floor, Unit No. 35/36 Ratna Jyot Industrial Estate, Irla Passage Lane, Vile Parle West,",400056,Mumbai,IN,MH,27AABCB1970G1ZV,,
9091,SC-8547,"273, Ganesh Peth, Palav Sadan, Near Dulay Maruti Chowk",411001,Pune,IN,MH,27ADTPB2197D1ZH,,
9092,SC-8548,S.C.O 156-57 Sector 34-A,160022,Chandigarh,IN,CH,04AAACM9684M1ZX,,
9092,SC-8548,S.C.O 156-57 Sector 34-A,160022,Chandigarh,IN,CH,04AAACM9684M1ZX,,
A206893,SC-207784,"S 27 2nd Floor Mayur Tower Nahru Bazar, Jaipur Raj",302003,Jaipur,IN,RJ,08AAPPD4245F1ZS,,
A206893,SC-207784,"S 27 2nd Floor Mayur Tower Nahru Bazar, Jaipur Raj",302003,Jaipur,IN,RJ,08AAPPD4245F1ZS,,
3357,SC-6519,"B-56, Flatted Factory Complex, Okhla-III,",110020,New Delhi,IN,DL,07AAECS5163M1ZZ,,
3357,SC-6519,"B-56, Flatted Factory Complex, Okhla-III,",110020,New Delhi,IN,DL,07AAECS5163M1ZZ,,
A206894,SC-6519,"X-8, Okhla Phase 2",110020,New Delhi,IN,DL,07AAECS5163M1ZZ,,
A206894,SC-6519,"X-8, Okhla Phase 2",110020,New Delhi,IN,DL,07AAECS5163M1ZZ,,
1459,86,"Lab Ops , ( Turbo Lab) Cummins Technical Center India. Kothrud",411045,Pune,IN,MH,,,
A210255,1008,"Reliance Corporate Park, Building No. 7D, 2nd Floor, Ghansoli,",400701,Navi Mumbai,IN,MH,27AABCP4405E1ZT,,
A210255,1008,"Reliance Corporate Park, Building No. 7D, 2nd Floor, Ghansoli,",400701,Navi Mumbai,IN,MH,27AABCP4405E1ZT,,
A210483,1008,"DTA MMC store Village Meghpar, Padana, Gagva, PO Moti Khavdi,",361140,Jamnagar,IN,GJ,24AAACR5055K1ZD,,
A210483,1008,"DTA MMC store Village Meghpar, Padana, Gagva, PO Moti Khavdi,",361140,Jamnagar,IN,GJ,24AAACR5055K1ZD,,
A210561,1008,"MMC Reliance Complex, Attn.: MMC Warehouse In-charge (Material receiving Stores), Village Meghpar /",361280,Jamnagar,IN,GJ,24AAACR5055K1ZD,,
9101,SC-8558,"Behind Shivalaya Samaj Kalyan Kendra, Cross Lane, B.J. Marg, Lower Parel",400013,Mumbai,IN,MH,,,
9101,SC-8558,"Behind Shivalaya Samaj Kalyan Kendra, Cross Lane, B.J. Marg, Lower Parel",400013,Mumbai,IN,MH,,,
9103,SC-8563,"Sur. No. 26 1/2, Village Khandiwada [ASOJ], Next to Narmada Canal, Vadodara-Halol Highway, Tal.",391510,Vadodara,IN,GJ,24AAEFU5135C1ZK,,
9103,SC-8563,"Sur. No. 26 1/2, Village Khandiwada [ASOJ], Next to Narmada Canal, Vadodara-Halol Highway, Tal.",391510,Vadodara,IN,GJ,24AAEFU5135C1ZK,,
9105,SC-8564,"H/3 Hatkesh Udyog Nagar, Mira Bhayander Road, Mira Road East, Dist Thane",401107,Mumbai,IN,MH,27AAIFC3309E1ZS,,
9105,SC-8564,"H/3 Hatkesh Udyog Nagar, Mira Bhayander Road, Mira Road East, Dist Thane",401107,Mumbai,IN,MH,27AAIFC3309E1ZS,,
9106,SC-8565,"No. 16, Ammaiyappan Lane,  1st floor, Royapettah Behind Pilot Theatre",600014,Chennai,IN,TN,33AWIPD0298F1ZS,,
9106,SC-8565,"No. 16, Ammaiyappan Lane,  1st floor, Royapettah Behind Pilot Theatre",600014,Chennai,IN,TN,33AWIPD0298F1ZS,,
9110,SC-8569,"8/30 asharay apartment, behind vidya sahakari bank, mukund nagar, near laxminarayan theatre,",411 037,Pune,IN,MH,27AIFPP6676C1Z0,,
9110,SC-8569,"8/30 asharay apartment, behind vidya sahakari bank, mukund nagar, near laxminarayan theatre,",411 037,Pune,IN,MH,27AIFPP6676C1Z0,,
9112,SC-8572,"Shop No.1, Entrance of Sun mill Compound Sun Mill Road, Lower Parel West",400013,Mumbai,IN,MH,27AAGFP1308Q1ZX,,
A210561,1008,"MMC Reliance Complex, Attn.: MMC Warehouse In-charge (Material receiving Stores), Village Meghpar /",361280,Jamnagar,IN,GJ,24AAACR5055K1ZD,,
A210681,SC-208533,"203 Gala complex, Near Mulund Check Naka, Dumping Road, Mulund-West,",400080,Mumbai,IN,MH,27ADKFS1982L1ZE,,
A210681,SC-208533,"203 Gala complex, Near Mulund Check Naka, Dumping Road, Mulund-West,",400080,Mumbai,IN,MH,27ADKFS1982L1ZE,,
A206630,SC-207647,"77/89, Wahari Compound, Bhagat Building Durgadevi Udyan Dr. Mitrasen Mahimtura Marg 3rd Kumbharwada",400004,Mumbai,IN,MH,27AQJPP2493F1ZJ,,
A206630,SC-207647,"77/89, Wahari Compound, Bhagat Building Durgadevi Udyan Dr. Mitrasen Mahimtura Marg 3rd Kumbharwada",400004,Mumbai,IN,MH,27AQJPP2493F1ZJ,,
9673,SC-9093,"101, Ist Floor, Dwarkashish, A-158 Main Vikas Marg, Shakarpur",110092,New Delhi,IN,DL,09AADCM7246C1ZJ,,
9673,SC-9093,"101, Ist Floor, Dwarkashish, A-158 Main Vikas Marg, Shakarpur",110092,New Delhi,IN,DL,09AADCM7246C1ZJ,,
9769,SC-9093,"F-12, Site-B UPSIDC Ind. Area, Surajpur, G.B. Nagar",201306,Greater Noida,IN,UP,09AADCM7246C1ZJ,,
9769,SC-9093,"F-12, Site-B UPSIDC Ind. Area, Surajpur, G.B. Nagar",201306,Greater Noida,IN,UP,09AADCM7246C1ZJ,,
A210684,SC-208534,"311-Copper Arcked, Mahudimain Road, Near Vishweshawar Mandir,",360004,Rajkot,IN,GJ,24CDJPB2575F2ZS,,
A210684,SC-208534,"311-Copper Arcked, Mahudimain Road, Near Vishweshawar Mandir,",360004,Rajkot,IN,GJ,24CDJPB2575F2ZS,,
3877,SC-7103,"32/34 ,Agakhan Building,3rd Floor 12/13 Nishant Pada Road Dongri",400009,Mumbai,IN,MH,27BVQPS4651F1Z2,,
3877,SC-7103,"32/34 ,Agakhan Building,3rd Floor 12/13 Nishant Pada Road Dongri",400009,Mumbai,IN,MH,27BVQPS4651F1Z2,,
9711,SC-7103,"Shop No. 7, Italian Building, Ghas Galli, Near Mumbai ITI Opp. Huda Heights, Agripada",400011,Mumbai,IN,MH,27BVQPS4651F1Z2,,
9711,SC-7103,"Shop No. 7, Italian Building, Ghas Galli, Near Mumbai ITI Opp. Huda Heights, Agripada",400011,Mumbai,IN,MH,27BVQPS4651F1Z2,,
A209143,SC-7103,"Shop No.9, Italian Building,Ghas Gali, Near ITI Mumbai, Oppsite Huda Heights, Agripada,",400011,Mumbai,IN,MH,27BVQPS4651F1Z2,,
A209143,SC-7103,"Shop No.9, Italian Building,Ghas Gali, Near ITI Mumbai, Oppsite Huda Heights, Agripada,",400011,Mumbai,IN,MH,27BVQPS4651F1Z2,,
A210320,SC-208467,"RMZ Gateway, 63, 3rd Floor, 100 Feet Rd, Koramangala 4th Block, Koramangala,",560034,Bengaluru,IN,KA,29AAECT0832A1ZR,,
A210320,SC-208467,"RMZ Gateway, 63, 3rd Floor, 100 Feet Rd, Koramangala 4th Block, Koramangala,",560034,Bengaluru,IN,KA,29AAECT0832A1ZR,,
A207509,SC-207939,"Navshi Bhai Compound Near, Oscar Hospital, Tikuji Ni Wadi Road, Manapda, Thane (W)",400601,Mumbai,IN,MH,27AFGPJ6277B1ZH,,
A207509,SC-207939,"Navshi Bhai Compound Near, Oscar Hospital, Tikuji Ni Wadi Road, Manapda, Thane (W)",400601,Mumbai,IN,MH,27AFGPJ6277B1ZH,,
779,SC-01743,"Plot No 4 To 6, Jawahar Co Operative Industrial Estate, Kamothe, Near Mgm Hospital",410206,Navi Mumbai - 410206,IN,MH,27AAACG1986A1ZV,,
779,SC-01743,"Plot No 4 To 6, Jawahar Co Operative Industrial Estate, Kamothe, Near Mgm Hospital",410206,Navi Mumbai - 410206,IN,MH,27AAACG1986A1ZV,,
3552,SC-6727,"28, Founta Plaza, Suryabagh",530020,Visakhapatnam,IN,AP,37AAIFP4342G1Z7,,
3552,SC-6727,"28, Founta Plaza, Suryabagh",530020,Visakhapatnam,IN,AP,37AAIFP4342G1Z7,,
A210392,SC-208484,"5, lajpat Rai Marg,",249201,Rishikesh,IN,UT,05AADCP9394E1Z7,,
A210392,SC-208484,"5, lajpat Rai Marg,",249201,Rishikesh,IN,UT,05AADCP9394E1Z7,,
9112,SC-8572,"Shop No.1, Entrance of Sun mill Compound Sun Mill Road, Lower Parel West",400013,Mumbai,IN,MH,27AAGFP1308Q1ZX,,
9117,SC-8578,"Sudarshan, 4, Postal Colony, Chembur",400071,Mumbai,IN,MH,27AAAFA2785N1Z5,,
A206641,207655,"House Number 8 2 472 GVC Square, 4th Floor, Road No. 1, Banjara Hills",500034,Hyderabad,IN,TS,36AABCK1284C1ZW,,
A206641,207655,"House Number 8 2 472 GVC Square, 4th Floor, Road No. 1, Banjara Hills",500034,Hyderabad,IN,TS,36AABCK1284C1ZW,,
Bill to,207655,,500034,Hyderabad,IN,TS,,,
A206640,SC-207654,"45 Swagat Bunglows, Nr Ayodhyanagar Society, Nani Kadi",382715,Mehsana,IN,GJ,24DUPPP6528A1ZI,,
A206640,SC-207654,"45 Swagat Bunglows, Nr Ayodhyanagar Society, Nani Kadi",382715,Mehsana,IN,GJ,24DUPPP6528A1ZI,,
9117,SC-8578,"Sudarshan, 4, Postal Colony, Chembur",400071,Mumbai,IN,MH,27AAAFA2785N1Z5,,
A206898,SC-207789,"10, Gray Rock, 2nd Floor, 24th Main, JP Nagar 1st Phase",560078,Bangalore,IN,KA,29AACCC7017N1ZC,,
A206643,SC-207657,"Cardinal Gracious Rd,  Chakala, Andheri East",400099,Mumbai,IN,MH,27AAACP6332M1Z7,,
A206643,SC-207657,"Cardinal Gracious Rd,  Chakala, Andheri East",400099,Mumbai,IN,MH,27AAACP6332M1Z7,,
9119,SC-8580,"B/703, Western Edge-II, Off Western Express Highway, Borivali East",400066,Mumbai,IN,MH,27AAACR2195L1Z2,,
9119,SC-8580,"B/703, Western Edge-II, Off Western Express Highway, Borivali East",400066,Mumbai,IN,MH,27AAACR2195L1Z2,,
A206664,207674,"Barakhamba Avenue, Connaught Place",110001,New Delhi,IN,DL,07AAACB1298E1ZX,,
A206645,SC-207659,"11, Prem Kutir, Old Bombay  Poona Road, oppsite MANISHA NAGAR gate no Two, next to HDFC bank,Kalwa,",400605,Mumbai,IN,MH,27AGEPG6118P1Z3,,
A206645,SC-207659,"11, Prem Kutir, Old Bombay  Poona Road, oppsite MANISHA NAGAR gate no Two, next to HDFC bank,Kalwa,",400605,Mumbai,IN,MH,27AGEPG6118P1Z3,,
Bill to,SC-207659,,400605,Mumbai,IN,MH,,,
A206664,207674,"Barakhamba Avenue, Connaught Place",110001,New Delhi,IN,DL,07AAACB1298E1ZX,,
Bill to,207674,,110001,New Delhi,IN,DL,,,
A206663,SC-207673,"2742/23 Beadon Pura, Karol Bagh",110005,New Delhi,IN,DL,07AAAFV2196A1ZG,,
A206663,SC-207673,"2742/23 Beadon Pura, Karol Bagh",110005,New Delhi,IN,DL,07AAAFV2196A1ZG,,
A206665,SC-207675,"C 404, Neelkanth Business Park, Vidyavihar (W)",400086,Mumbai,IN,MH,27AAKCS3579H1ZU,,
A206665,SC-207675,"C 404, Neelkanth Business Park, Vidyavihar (W)",400086,Mumbai,IN,MH,27AAKCS3579H1ZU,,
A210697,SC-208535,"10605 SW Allen Blvd Beaverton,",97005,Oregon,US,,,,
A210697,SC-208535,"10605 SW Allen Blvd Beaverton,",97005,Oregon,US,,,,
A210698,SC-208536,"69, MIE, Part-A,",124507,Bahadurgar,IN,HR,06AACCB4067D1Z2,,
A210698,SC-208536,"69, MIE, Part-A,",124507,Bahadurgar,IN,HR,06AACCB4067D1Z2,,
A210611,SC-208521,"F-7, Front Basement Sector-3,",201301,Noida,IN,UP,09AAICM2876M1ZR,,
A210611,SC-208521,"F-7, Front Basement Sector-3,",201301,Noida,IN,UP,09AAICM2876M1ZR,,
A210467,SC-208498,"No. 149/150, S.P. Main Road,",560002,Bangalore,IN,KA,29AAAFQ1057D1ZJ,,
A210467,SC-208498,"No. 149/150, S.P. Main Road,",560002,Bangalore,IN,KA,29AAAFQ1057D1ZJ,,
A206862,SC-207760,"Essgi Towers, 19, 6th Main Road, Maruthi Extension, Near Devaih Park Metro Station, Shrirampuram",560021,Bangalore,IN,KA,27AAGCB7343G1ZN,,
A206862,SC-207760,"Essgi Towers, 19, 6th Main Road, Maruthi Extension, Near Devaih Park Metro Station, Shrirampuram",560021,Bangalore,IN,KA,27AAGCB7343G1ZN,,
A206863,207761,"P.B. No. 39, Harita",635109,Hosur,IN,TN,33AAGCS8525B1ZL,,
A206863,207761,"P.B. No. 39, Harita",635109,Hosur,IN,TN,33AAGCS8525B1ZL,,
9528,SC-8969,"Shop No-32, CSC-12, G-29, DDA Mkt., Sec-3, Rohini",110085,New Delhi,IN,DL,07AACCP9544M1ZV,,
9528,SC-8969,"Shop No-32, CSC-12, G-29, DDA Mkt., Sec-3, Rohini",110085,New Delhi,IN,DL,07AACCP9544M1ZV,,
A206639,SC-207653,"3054, Z block, 4th street, 13th Main road,  Anna Nagar",600040,Chennai,IN,TN,33AAJFT6605R1ZL,,
A206639,SC-207653,"3054, Z block, 4th street, 13th Main road,  Anna Nagar",600040,Chennai,IN,TN,33AAJFT6605R1ZL,,
A206865,SC-207763,"D 15, Industrial Area, Meerut Road",201003,Ghaziabad,IN,UP,09AAECK6509K1Z7,,
A206865,SC-207763,"D 15, Industrial Area, Meerut Road",201003,Ghaziabad,IN,UP,09AAECK6509K1Z7,,
A210655,SC-208529,"LG. 5, Shree Balaji Tower, Khajuri Bazar, Gorakund-Khajuri Bazar,",452007,Indore,IN,MP,23ADWPG3127H1ZL,,
A210655,SC-208529,"LG. 5, Shree Balaji Tower, Khajuri Bazar, Gorakund-Khajuri Bazar,",452007,Indore,IN,MP,23ADWPG3127H1ZL,,
A210376,SC-208478,"Pisavali Post, Plot No 185, Kalyan East, Thane-Opposite Tata Power House, Village Pisavali Post, Kal",421306,Mumbai,IN,MH,27ACTPS3239G1Z3,,
A210376,SC-208478,"Pisavali Post, Plot No 185, Kalyan East, Thane-Opposite Tata Power House, Village Pisavali Post, Kal",421306,Mumbai,IN,MH,27ACTPS3239G1Z3,,
9120,SC-8580,"Manpada Road, Dombivali East",421 204,Mumbai,IN,MH,27AAACR2195L1Z2,,
9120,SC-8580,"Manpada Road, Dombivali East",421 204,Mumbai,IN,MH,27AAACR2195L1Z2,,
9125,SC-8585,"Shop No.1 & 2 Near Bata Showroom, Vijay Nager, Opp. Iit Main Gate, Powai",400 076,Mumbai,IN,MH,27AJYPR1479B1ZO,,
9125,SC-8585,"Shop No.1 & 2 Near Bata Showroom, Vijay Nager, Opp. Iit Main Gate, Powai",400 076,Mumbai,IN,MH,27AJYPR1479B1ZO,,
9127,SC-8586,"A-756 , Shastri Nagar",110052,New Delhi,IN,DL,07BPPPS4219N1Z4,,
9127,SC-8586,"A-756 , Shastri Nagar",110052,New Delhi,IN,DL,07BPPPS4219N1Z4,,
3841,SC-7062,"Aaditya Arcade, Ground Floor, Near Dreamland Cinema Topiwala Lane, Lamington Road, Grant Road",400007,Mumbai,IN,MH,27AMLPP2011R1ZM,,
3841,SC-7062,"Aaditya Arcade, Ground Floor, Near Dreamland Cinema Topiwala Lane, Lamington Road, Grant Road",400007,Mumbai,IN,MH,27AMLPP2011R1ZM,,
A207523,SC-207941,"AAR-EM HOUSE, I Plot No. 74-4, Lane No.3, Ramtekdi Industrial Estate",411028,Pune,IN,MH,27AABCA5148B1Z4,,
A207523,SC-207941,"AAR-EM HOUSE, I Plot No. 74-4, Lane No.3, Ramtekdi Industrial Estate",411028,Pune,IN,MH,27AABCA5148B1Z4,,
9128,SC-8587,"93A, Bata Compound, Khopat Service Road, Opp Viviana Mall, Thane (West)",400601,Mumbai,IN,MH,27AABFW8103B1ZJ,,
9128,SC-8587,"93A, Bata Compound, Khopat Service Road, Opp Viviana Mall, Thane (West)",400601,Mumbai,IN,MH,27AABFW8103B1ZJ,,
A209930,SC-208403,"15, Star Hosiery Compound, Gala Na 12 G, Mount Road Sitafalwadi Mazgaon,",400010,Mumbai,IN,MH,27BGCPK3935P1ZX,,
2662,930,"Plot V41, MIDC Industrial Area Taloja, Raigad",410208,Navi Mumbai,IN,MH,27AADCV4970G1Z3,,
9136,SC-8594,"S-2, Guindy Industrial Estate",600032,Chennai,IN,TN,33AADCI6687F1ZF,,
9136,SC-8594,"S-2, Guindy Industrial Estate",600032,Chennai,IN,TN,33AADCI6687F1ZF,,
3854,SC-7076,"No. 204-D, Twin Arcade, Post Box no. 17436,Military Road, Marol, Andheri (E),",400059,Mumbai,IN,MH,27AAACP6603P1Z3,,
3854,SC-7076,"No. 204-D, Twin Arcade, Post Box no. 17436,Military Road, Marol, Andheri (E),",400059,Mumbai,IN,MH,27AAACP6603P1Z3,,
A206667,SC-207677,"Vaghela Shopping Centre,3125 3 26 A, Sanand Viramgam Highway, Sanand",,Ahmedabad,IN,GJ,24AHLPR8804R1ZG,,
A206667,SC-207677,"Vaghela Shopping Centre,3125 3 26 A, Sanand Viramgam Highway, Sanand",,Ahmedabad,IN,GJ,24AHLPR8804R1ZG,,
9139,SC-8597,"Q-29, Jai Mata Di Compund, Kalher, Opposite Kopar Bus Stop, Kalher, Bhiwandi,Thane",421302,Mumbai,IN,MH,22AAACS7062F1ZO,,
9139,SC-8597,"Q-29, Jai Mata Di Compund, Kalher, Opposite Kopar Bus Stop, Kalher, Bhiwandi,Thane",421302,Mumbai,IN,MH,22AAACS7062F1ZO,,
A210099,SC-208429,"Plot No. 102/A, GIDC Engineering Estate, Sector 28,",382028,Gandhinagar,IN,GJ,24AADCS0866J1ZA,,
2046,357,"Unit No. 101 / 102, Rupa Solitaire, Building No. A-1, Sector No. 1 Millennium Business Park, Mahape",400710,Navi Mumbai,IN,MH,27AAACW0731B1ZW,,
9140,SC-8598,"‘’Shiv-dan’’ 542, Budhwar Peth, Tapkir Galli, Pune",411002,Pune,IN,MH,27AABFI8595D1Z5,,
9140,SC-8598,"‘’Shiv-dan’’ 542, Budhwar Peth, Tapkir Galli, Pune",411002,Pune,IN,MH,27AABFI8595D1Z5,,
518,SC-02726,"Geeta Graha Bldg, room no-4, First floor, Opposite L.T. police station,Lohar chawl, Picket road",400002,Mumbai,IN,MH,27AAAFM0416C1Z0,,
518,SC-02726,"Geeta Graha Bldg, room no-4, First floor, Opposite L.T. police station,Lohar chawl, Picket road",400002,Mumbai,IN,MH,27AAAFM0416C1Z0,,
A206673,SC-02726,"39/40, Chikhal House,1st Floor,455, Kalbadevi Road, Above Raymond Khazana Showroom",400002,Mumbai,IN,MH,27AAAFM0416C1Z0,,
A206673,SC-02726,"39/40, Chikhal House,1st Floor,455, Kalbadevi Road, Above Raymond Khazana Showroom",400002,Mumbai,IN,MH,27AAAFM0416C1Z0,,
2046,357,"Unit No. 101 / 102, Rupa Solitaire, Building No. A-1, Sector No. 1 Millennium Business Park, Mahape",400710,Navi Mumbai,IN,MH,27AAACW0731B1ZW,,
4442,357,"Plot no A16, MIDC, Phase 1, Dombivli East",421203,Thane,IN,MH,27AAACW0731B1ZW,,
4442,357,"Plot no A16, MIDC, Phase 1, Dombivli East",421203,Thane,IN,MH,27AAACW0731B1ZW,,
6613,357,"Padmavati Logistics Survey Nos. 307,308,356 & 357 (P) Karaya Villag",396191,Valsad,IN,GJ,24AAACW0731B1Z2,,
6613,357,"Padmavati Logistics Survey Nos. 307,308,356 & 357 (P) Karaya Villag",396191,Valsad,IN,GJ,24AAACW0731B1Z2,,
A206729,357,"S 220 A, 2nd Floor,  Eastern Business District ( Neptune Mall),  L B S Marg, Bhandup West",400078,Mumbai,IN,MH,27AAACW0731B1ZW,,
A206729,357,"S 220 A, 2nd Floor,  Eastern Business District ( Neptune Mall),  L B S Marg, Bhandup West",400078,Mumbai,IN,MH,27AAACW0731B1ZW,,
6689,1967,"KBS House, Plot No. 98, Road No.16,  MIDC,  Andheri-East",400096,Mumbai,IN,MH,27AAHFK5898B1Z1,,
6689,1967,"KBS House, Plot No. 98, Road No.16,  MIDC,  Andheri-East",400093,Mumbai,IN,MH,,,
A206613,1967,"Unit no.167, SDF VI, SEEPZ-SEZ, Andheri (East)",400096,Mumbai,IN,MH,27AAHFK5898B1Z1,,
A206613,1967,"Unit no.167, SDF VI, SEEPZ-SEZ, Andheri (East)",400096,Mumbai,IN,MH,27AAHFK5898B1Z1,,
A206604,1015,"Plot No.40,Sector No.10,PCNTDA ,Bhosari",411026,Pune,IN,MH,27AACCJ4731C1ZX,,
A206604,1015,"Plot No.40,Sector No.10,PCNTDA ,Bhosari",411026,Pune,IN,MH,27AACCJ4731C1ZX,,
9147,SC-8604,"Shop no.4, Balaji Niwas, Talao Pali, Near Kolhapuri Hotel, Thane West.",400601,Mumbai,IN,MH,27AGXPG6653Q1ZA,,
9147,SC-8604,"Shop no.4, Balaji Niwas, Talao Pali, Near Kolhapuri Hotel, Thane West.",400601,Mumbai,IN,MH,27AGXPG6653Q1ZA,,
A206726,SC-207681,"I-15, Sumel Business Park - 6, Dudheshwar Road, Shahibaug Ahmedabad-380004",380004,Ahemdabad,IN,GJ,24AARFA6018M1Z6,,
A206726,SC-207681,"I-15, Sumel Business Park - 6, Dudheshwar Road, Shahibaug Ahmedabad-380004",380004,Ahemdabad,IN,GJ,24AARFA6018M1Z6,,
9148,SC-8606,Sahyadri campus Adyar,575007,Mangalore,IN,KA,29AAHCR7619E1Z3,,
9148,SC-8606,Sahyadri campus Adyar,575007,Mangalore,IN,KA,29AAHCR7619E1Z3,,
A206730,SC-207686,"R 482, New Rajendra Nagar, Sir Ganga Ram Hospital Square, Shankar Road",110060,New Delhi,IN,DL,07AABCA4838Q1Z8,,
A206730,SC-207686,"R 482, New Rajendra Nagar, Sir Ganga Ram Hospital Square, Shankar Road",110060,New Delhi,IN,DL,07AABCA4838Q1Z8,,
A206898,SC-207789,"10, Gray Rock, 2nd Floor, 24th Main, JP Nagar 1st Phase",560078,Bangalore,IN,KA,29AACCC7017N1ZC,,
9160,SC-8616,"B/405, Orchid Chs Ltd. Royal Complex, Eksar Road, Borivali West",400092,Mumbai,IN,MH,27BHKPS0999C1ZW,,
1631,144,"Plot number 82, Sector 25",121004,Faridabad,IN,HR,,,
1631,144,"Plot number 82, Sector 25",121004,Faridabad,IN,HR,,,
A210099,SC-208429,"Plot No. 102/A, GIDC Engineering Estate, Sector 28,",382028,Gandhinagar,IN,GJ,24AADCS0866J1ZA,,
A209657,SC-208359,"Station Road,",800001,Patna,IN,BH,,,
A207524,SC-207942,"140, House No. 73/A, 76, 76/1, 77 78, Opp. Hotel Shri Krishna Paradise, Near Vitawa Octroi Naka, Tha",400605,Mumbai,IN,MH,27AAJCS8687H1ZK,,
A207524,SC-207942,"140, House No. 73/A, 76, 76/1, 77 78, Opp. Hotel Shri Krishna Paradise, Near Vitawa Octroi Naka, Tha",400605,Mumbai,IN,MH,27AAJCS8687H1ZK,,
A206855,207756,"AU Square, B 11 E, Malviya Nagar Industrial Area",302017,Jaipur,IN,RJ,08AAACL2777N1Z0,,
A206855,207756,"AU Square, B 11 E, Malviya Nagar Industrial Area",302017,Jaipur,IN,RJ,08AAACL2777N1Z0,,
A206856,207756,"19A, Dhuleshwar Garden, Ajmer Road",302001,Jaipur,IN,RJ,08AAACL2777N1Z0,,
A206856,207756,"19A, Dhuleshwar Garden, Ajmer Road",302001,Jaipur,IN,RJ,08AAACL2777N1Z0,,
A209657,SC-208359,"Station Road,",800001,Patna,IN,BH,,,
A209450,SC-208285,"101, Upper Ground Floor, Garhi East Of Kailash,",110065,New Delhi,IN,DL,07AAGFI1047R1Z0,,
9160,SC-8616,"B/405, Orchid Chs Ltd. Royal Complex, Eksar Road, Borivali West",400092,Mumbai,IN,MH,27BHKPS0999C1ZW,,
9168,SC-8624,"Shop No.1, Pathare House, Nehru Road, Santacruz East",400055,Mumbai,IN,MH,27AACFV7566L1ZH,,
9168,SC-8624,"Shop No.1, Pathare House, Nehru Road, Santacruz East",400055,Mumbai,IN,MH,27AACFV7566L1ZH,,
9172,SC-8630,"No. 25, Mahalingapuram High Road, Nungambakkam",600034,Chennai,IN,TN,33AABCG3246Q1ZF,,
9172,SC-8630,"No. 25, Mahalingapuram High Road, Nungambakkam",600034,Chennai,IN,TN,33AABCG3246Q1ZF,,
9173,SC-8631,"Plot No. 18, 19, 20 Part, Ambit Park Road, Sidco Industrial Estate, South Phase, Ambattur",600058,Chennai,IN,TN,33AABCE1667R1ZA,,
9173,SC-8631,"Plot No. 18, 19, 20 Part, Ambit Park Road, Sidco Industrial Estate, South Phase, Ambattur",600058,Chennai,IN,TN,33AABCE1667R1ZA,,
9174,SC-8632,"Pushpa Nivas Old No.15, 3rd Cross Street,   Vengeeswarar Nagar, Vadapalani",600026,Chennai,IN,TN,33AZMPS3812K1Z2,,
9174,SC-8632,"Pushpa Nivas Old No.15, 3rd Cross Street,   Vengeeswarar Nagar, Vadapalani",600026,Chennai,IN,TN,33AZMPS3812K1Z2,,
9175,SC-8633,"No: 19, Veerabadran Street, Nungambakkam",600034,Chennai,IN,TN,33BAFPD2191F1Z7,,
9175,SC-8633,"No: 19, Veerabadran Street, Nungambakkam",600034,Chennai,IN,TN,33BAFPD2191F1Z7,,
9181,SC-8638,"2/7 Anandji Kalyanji Jain Nagar, Opp Behrampura Police chowky, Behrampura",380022,Ahmedabad,IN,GJ,24AAXFR8446E1ZO,,
9181,SC-8638,"2/7 Anandji Kalyanji Jain Nagar, Opp Behrampura Police chowky, Behrampura",380022,Ahmedabad,IN,GJ,24AAXFR8446E1ZO,,
9183,SC-8640,"B/38, Indira Shankar Nagari, Paud Road, Kothrud, Opposite Kachara Depot Bus Stand",411038,Pune,IN,MH,27AAXPB0729N1Z8,,
9183,SC-8640,"B/38, Indira Shankar Nagari, Paud Road, Kothrud, Opposite Kachara Depot Bus Stand",411038,Pune,IN,MH,27AAXPB0729N1Z8,,
