Branch,Project,Invoice No.,Date,Customer, Document Total ,POD
Delhi,35353,205000134,27-Jun-2019,Abbott Healthcare Pvt. Ltd.," 245,552.03 ",
Delhi,35184,205000135,28-Jun-2019,Abbott Healthcare Pvt. Ltd.," 233,651.64 ",
Delhi,35006,205000136,28-Jun-2019,Jade EServices Pvt. Ltd.," 6,428.16 ",
Delhi,35043,205000140,29-Jun-2019,Reckitt Benckiser (India) Pvt. Ltd.," 53,655.00 ",
Delhi,35961,205000141,29-Jun-2019,Abbott Healthcare Pvt. Ltd., 702.10 ,
Delhi,34955,205000142,2-Jul-2019,Reckitt Benckiser (India) Pvt. Ltd.," 2,520.00 ",
Delhi,33632,205000143,3-Jul-2019,Covestro India Pvt. Ltd.," 4,023.80 ",
Delhi,35601,205000144,3-Jul-2019,Covestro India Pvt. Ltd.," 3,540.00 ",
Delhi,35950,205000146,3-Jul-2019,Covestro India Pvt. Ltd.," 20,475.00 ",
Delhi,35593,205000148,4-Jul-2019,Covestro India Pvt. Ltd.," 20,532.00 ",
Delhi,35391,205000149,4-Jul-2019,Reckitt Benckiser (India) Pvt. Ltd.," 16,738.40 ",
Delhi,36003,205000151,5-Jul-2019,Covestro India Pvt. Ltd.," 3,292.20 ",
Delhi,35978,205000152,5-Jul-2019,Abbott Healthcare Pvt. Ltd.," 11,172.00 ",
Delhi,35915,205000153,6-Jul-2019,Reckitt Benckiser (India) Pvt. Ltd.," 3,118.50 ",
Delhi,36158,205000155,8-Jul-2019,Delhivery Pvt. Ltd.," 261,240.00 ",
Delhi,36158,205000156,8-Jul-2019,Delhivery Pvt. Ltd.," 261,240.00 ",
Delhi,35432,205000157,9-Jul-2019,Graziano Trasmissioni India Pvt. Ltd.," 89,680.00 ",
Delhi,30507,205000159,10-Jul-2019,Graziano Trasmissioni India Pvt. Ltd.," 68,086.00 ",
Delhi,36194,205000162,15-Jul-2019,Abbott Healthcare Pvt. Ltd.," 20,896.62 ",
Delhi,36203,205000163,15-Jul-2019,Abbott Healthcare Pvt. Ltd.," 4,406.71 ",
Delhi,36064,205000164,15-Jul-2019,Cargill India Pvt. Ltd.," 7,280.60 ",
Delhi,36205,205000168,18-Jul-2019,Abbott Healthcare Pvt. Ltd.," 2,714.00 ",
Delhi,36256,205000169,18-Jul-2019,Abbott Healthcare Pvt. Ltd.," 7,022.40 ",
Delhi,36276,205000170,19-Jul-2019,Reckitt Benckiser (India) Pvt. Ltd.," 17,958.42 ",
Delhi,36549,205000171,19-Jul-2019,Reckitt Benckiser (India) Pvt. Ltd.," 37,800.00 ",
Delhi,35047,205000173,20-Jul-2019,Reckitt Benckiser (India) Pvt. Ltd.," 43,082.00 ",
Delhi,36438,205000175,20-Jul-2019,Reckitt Benckiser (India) Pvt. Ltd.," 18,900.00 ",
Delhi,36319,205000176,22-Jul-2019,Covestro India Pvt. Ltd.," 9,440.00 ",
Delhi,,205000177,25-Jul-2019,Covestro India Pvt. Ltd.," 7,627.20 ",
Delhi,34520,205000179,25-Jul-2019,Cargill India Pvt. Ltd.," 25,960.00 ",
Delhi,,205000180,25-Jul-2019,Abbott Healthcare Pvt. Ltd.," 41,617.13 ",
Delhi,,205000181,26-Jul-2019,Abbott Healthcare Pvt. Ltd.," 52,746.00 ",
Delhi,35936,205000182,26-Jul-2019,Reckitt Benckiser (India) Pvt. Ltd.," 67,144.14 ",
Delhi,,205000183,29-Jul-2019,Covestro India Pvt. Ltd.," 118,000.00 ",
Delhi,36194,205000184,29-Jul-2019,Abbott Healthcare Pvt. Ltd.," 42,605.08 ",
Delhi,,205000185,29-Jul-2019,Reckitt Benckiser (India) Pvt. Ltd.," 10,080.00 ",
Delhi,,205000190,31-Jul-2019,Reckitt Benckiser (India) Pvt. Ltd.," 21,240.00 ",
Delhi,,205000293,3-Sep-2019,Reckitt Benckiser (India) Pvt. Ltd.," 44,604.00 ",
Delhi,,205000294,3-Sep-2019,Reckitt Benckiser (India) Pvt. Ltd.," 14,396.00 ",
Delhi,,205000298,3-Sep-2019,Covestro India Pvt. Ltd.," 127,676.00 ",
Delhi,,205000299,3-Sep-2019,DS Namah Hospitality Pvt. Ltd.," 130,980.00 ",
Delhi,,205000300,4-Sep-2019,Reckitt Benckiser (India) Pvt. Ltd.," 12,600.00 ",
Delhi,,205000302,4-Sep-2019,Covestro India Pvt. Ltd.," 171,690.00 ",
Delhi,,205000305,6-Sep-2019,Asahi India Glass Ltd.," 191,934.08 ",
Delhi,,205000307,7-Sep-2019,Covestro India Pvt. Ltd.," 7,540.20 ",
Delhi,,205000308,7-Sep-2019,Covestro India Pvt. Ltd.," 10,861.37 ",
Delhi,,205000310,10-Sep-2019,HSIL Ltd.," 4,956.00 ",
Delhi,,205000312,12-Sep-2019,Covestro India Pvt. Ltd.," 39,589.00 ",
Delhi,,205000314,13-Sep-2019,Covestro India Pvt. Ltd.," 14,303.20 ",
Delhi,,205000315,13-Sep-2019,Covestro India Pvt. Ltd.," 28,036.80 ",
Delhi,,205000316,16-Sep-2019,Covestro India Pvt. Ltd.," 40,734.19 ",
Delhi,,205000317,16-Sep-2019,Covestro India Pvt. Ltd.," 8,105.40 ",
Delhi,,205000318,17-Sep-2019,Covestro India Pvt. Ltd.," 37,940.00 ",
Delhi,,205000320,18-Sep-2019,Reckitt Benckiser (India) Pvt. Ltd.," 12,600.00 ",
Delhi,36319,205000322,18-Sep-2019,Covestro India Pvt. Ltd.," 4,720.00 ",
Delhi,,205000323,18-Sep-2019,Covestro India Pvt. Ltd.," 21,840.00 ",
Delhi,,205000325,19-Sep-2019,Covestro India Pvt. Ltd.," 19,824.00 ",
Delhi,,205000330,23-Sep-2019,Bennett Coleman and Co. Ltd.," 10,413.50 ",
Delhi,,205000337,24-Sep-2019,Reckitt Benckiser (India) Pvt. Ltd.," 5,124.00 ",
Delhi,,205000338,24-Sep-2019,Reckitt Benckiser (India) Pvt. Ltd., 640.50 ,
Delhi,,205000339,24-Sep-2019,Reckitt Benckiser (India) Pvt. Ltd.," 3,544.80 ",
Delhi,,205000341,25-Sep-2019,Reckitt Benckiser (India) Pvt. Ltd.," 12,600.00 ",
Delhi,36000,205000342,25-Sep-2019,Covestro India Pvt. Ltd.," 3,635.04 ",
Delhi,,205000343,25-Sep-2019,Reckitt Benckiser (India) Pvt. Ltd.," 236,000.00 ",
Delhi,,205000347,26-Sep-2019,Reckitt Benckiser (India) Pvt. Ltd.," 1,281.00 ",
Delhi,,205000348,26-Sep-2019,Reckitt Benckiser (India) Pvt. Ltd.," 3,522.75 ",
Delhi,,205000349,26-Sep-2019,Reckitt Benckiser (India) Pvt. Ltd.," 2,714.00 ",
Delhi,,205000350,26-Sep-2019,Reckitt Benckiser (India) Pvt. Ltd., 630.00 ,
Delhi,,205000351,26-Sep-2019,Reckitt Benckiser (India) Pvt. Ltd., 630.00 ,
Delhi,,205000352,26-Sep-2019,Covestro India Pvt. Ltd.," 21,840.00 ",
Delhi,,205000353,27-Sep-2019,Reckitt Benckiser (India) Pvt. Ltd.," 8,614.00 ",
Delhi,,205000354,30-Sep-2019,DS Namah Hospitality Pvt. Ltd.," 130,980.00 ",
Delhi,,205000357,30-Sep-2019,Covestro India Pvt. Ltd.," 3,540.00 ",
Delhi,,205000360,3-Oct-2019,Delhivery Pvt. Ltd.," 408,800.00 ",
Delhi,36319,205000363,4-Oct-2019,Covestro India Pvt. Ltd.," 4,720.00 ",
Delhi,,205000364,4-Oct-2019,Midland Credit Management India Pvt. Ltd.," 1,102,499.37 ",
Delhi,,205000384,15-Oct-2019,Covestro India Pvt. Ltd.," 2,265.60 ",
Delhi,,205000385,16-Oct-2019,Reckitt Benckiser (India) Pvt. Ltd.," 11,894.40 ",
Delhi,,205000387,16-Oct-2019,Reckitt Benckiser (India) Pvt. Ltd.," 8,968.00 ",
Delhi,,205000395,18-Oct-2019,Reckitt Benckiser (India) Pvt. Ltd.," 12,600.00 ",
Delhi,,205000398,18-Oct-2019,Covestro India Pvt. Ltd., 649.00 ,
Delhi,,205000405,22-Oct-2019,Marico Limited," 150,332.00 ",
Delhi,,205000406,22-Oct-2019,Marico Limited," 8,094.80 ",
Delhi,,205000412,24-Oct-2019,Reckitt Benckiser (India) Pvt. Ltd.," 12,600.00 ",
Telangana,33279,207000001,11-Apr-2019,Piramal Enterprises Ltd.," 290,011.15 ",
Telangana,32204,207000002,11-Apr-2019,Piramal Enterprises Ltd.," 59,737.50 ",
Telangana,31534,207000003,11-Apr-2019,Piramal Enterprises Ltd.," 55,627.56 ",
Telangana,32944,207000004,11-Apr-2019,Piramal Enterprises Ltd.," 38,958.90 ",
Telangana,32489,207000005,17-Apr-2019,Piramal Enterprises Ltd.," 11,947.50 ",
Telangana,32944,207000015,31-May-2019,Piramal Enterprises Ltd.," 59,678.02 ",
Telangana,32489,207000016,31-May-2019,Piramal Enterprises Ltd.," 116,112.00 ",
Telangana,34392,207000025,14-Jun-2019,Piramal Enterprises Ltd.," 1,345.20 ",
Telangana,34928,207000026,14-Jun-2019,Piramal Enterprises Ltd., 679.68 ,
Telangana,34765,207000027,14-Jun-2019,Piramal Enterprises Ltd.," 15,587.92 ",
TamilNadu,31646,208000001,4-Apr-2019,Piramal Enterprises Ltd.," 83,320.00 ",
TamilNadu,32499,208000003,8-Apr-2019,Piramal Enterprises Ltd.," 2,443.49 ",
TamilNadu,32608,208000004,9-Apr-2019,Piramal Enterprises Ltd.," 46,833.06 ",
TamilNadu,32732,208000005,11-Apr-2019,Piramal Enterprises Ltd.," 1,005.72 ",
TamilNadu,33250,208000006,11-Apr-2019,Piramal Enterprises Ltd.," 3,352.38 ",
TamilNadu,33110,208000008,12-Apr-2019,Piramal Enterprises Ltd.," 2,961.80 ",
TamilNadu,33405,208000009,16-Apr-2019,Piramal Enterprises Ltd.," 10,683.72 ",
TamilNadu,33107,208000010,16-Apr-2019,Piramal Enterprises Ltd.," 25,908.08 ",
TamilNadu,33441,208000011,16-Apr-2019,Piramal Enterprises Ltd.," 6,372.00 ",
TamilNadu,33492,208000012,19-Apr-2019,Piramal Enterprises Ltd.," 25,059.49 ",
TamilNadu,33492,208000013,20-Apr-2019,Piramal Enterprises Ltd.," 6,378.14 ",
TamilNadu,33745,208000015,24-Apr-2019,Piramal Enterprises Ltd.," 15,163.00 ",
TamilNadu,33182,208000016,24-Apr-2019,Piramal Enterprises Ltd.," 39,493.68 ",
TamilNadu,34844,208000023,23-May-2019,SSF Plastics India Pvt Ltd - Hosur," 1,132.80 ",
TamilNadu,34712,208000025,29-May-2019,Piramal Enterprises Ltd.," 5,720.76 ",
TamilNadu,34212,208000031,11-Jun-2019,Piramal Enterprises Ltd.," 1,180.00 ",
TamilNadu,34875,208000032,11-Jun-2019,Piramal Enterprises Ltd.," 6,372.00 ",
TamilNadu,33829,208000034,12-Jun-2019,Piramal Enterprises Ltd.," 32,304.60 ",
TamilNadu,35531,208000042,21-Jun-2019,Piramal Enterprises Ltd.," 81,269.86 ",
TamilNadu,35420,208000046,26-Jun-2019,Piramal Enterprises Ltd.," 39,045.58 ",
TamilNadu,36030,208000050,6-Jul-2019,Piramal Enterprises Ltd.," 4,248.00 ",
TamilNadu,35796,208000051,6-Jul-2019,Piramal Enterprises Ltd., 436.60 ,
TamilNadu,35874,208000052,8-Jul-2019,Piramal Enterprises Ltd.," 15,053.40 ",
TamilNadu,33182,208000054,11-Jul-2019,Piramal Enterprises Ltd.," 20,830.00 ",
TamilNadu,36252,208000057,12-Jul-2019,Piramal Enterprises Ltd.," 2,655.00 ",
TamilNadu,35874,208000058,12-Jul-2019,Piramal Enterprises Ltd.," 6,703.00 ",
TamilNadu,35146,208000062,23-Jul-2019,Piramal Enterprises Ltd.," 24,745.78 ",
TamilNadu,,208000065,25-Jul-2019,Piramal Enterprises Ltd.," 4,720.00 ",
Gujarat,33743,209000001,2-Apr-2019,GE Power India Ltd.," 238,384.78 ",
Gujarat,33743,209000002,2-Apr-2019,GE Power India Ltd.," 111,092.28 ",
Gujarat,33743,209000003,2-Apr-2019,GE Power India Ltd.," 147,089.36 ",
Gujarat,33743,209000004,2-Apr-2019,GE Power India Ltd.," 21,696.66 ",
Gujarat,33743,209000006,2-Apr-2019,GE Power India Ltd.," 208,883.60 ",
Gujarat,33743,209000007,2-Apr-2019,GE Power India Ltd.," 83,828.38 ",
Gujarat,33743,209000008,2-Apr-2019,GE Power India Ltd.," 108,623.72 ",
Gujarat,33743,209000009,3-Apr-2019,GE Power India Ltd.," 88,040.98 ",
Gujarat,33743,209000011,4-Apr-2019,GE Power India Ltd.," 22,391.68 ",
Gujarat,33743,209000012,5-Apr-2019,GE Power India Ltd.," 59,623.04 ",
Gujarat,33743,209000013,9-Apr-2019,GE Power India Ltd.," 151,234.70 ",
Gujarat,33743,209000015,9-Apr-2019,GE Power India Ltd.," 4,427.36 ",
Gujarat,33743,209000016,9-Apr-2019,GE Power India Ltd.," 106,550.22 ",
Gujarat,33743,209000017,12-Apr-2019,GE Power India Ltd.," 314,429.88 ",
Gujarat,35889,209000045,24-Jun-2019,GE Power India Ltd.," 16,885.80 ",
Maharashtra,,210000031,3-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 1,235.46 ",
Maharashtra,,210000032,18-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 7,552.00 ",
Gujarat,,211000005,22-Apr-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 7,434.48 ",
Gujarat,,211000006,22-Apr-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 1,495.30 ",
Gujarat,,211000007,25-Apr-2019,Bulk MRO Industrial Supply Pvt. Ltd., 908.60 ,
Gujarat,,211000008,30-Apr-2019,Bulk MRO Industrial Supply Pvt. Ltd., 632.13 ,
Gujarat,,211000009,14-May-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 3,790.81 ",
Gujarat,,211000010,11-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd., 189.63 ,
Gujarat,,211000011,11-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 23,494.86 ",
Gujarat,,211000012,12-Aug-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 36,145.76 ",
Delhi,,212000005,4-Apr-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 107,970.00 ",
Delhi,,212000006,5-Apr-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 82,765.20 ",
Delhi,,212000007,10-Apr-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 10,992.83 ",
Delhi,,212000008,17-Apr-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 1,132.80 ",
Delhi,,212000009,10-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 6,785.00 ",
Delhi,,212000010,10-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 6,785.00 ",
Delhi,,212000011,14-Aug-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 112,157.50 ",
TamilNadu,,214000001,1-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 73,760.62 ",
TamilNadu,,214000002,20-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 24,060.20 ",
TamilNadu,,214000003,3-Jul-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 25,683.88 ",
TamilNadu,,214000004,19-Jul-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 37,170.94 ",
TamilNadu,,214000005,25-Jul-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 1,416.00 ",
TamilNadu,,214000006,12-Aug-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 41,300.00 ",
Telangana,,215000002,27-May-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 36,432.50 ",
Delhi,,217000001,3-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 9,461.76 ",
Maharashtra,,218000001,4-Apr-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 92,040.00 ",
Maharashtra,,218000002,4-Apr-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 3,060.68 ",
Maharashtra,,218000003,5-Apr-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 415,964.16 ",
Maharashtra,,218000004,9-Apr-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 4,115.99 ",
Maharashtra,,218000005,15-Apr-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 7,277.68 ",
Maharashtra,,218000006,15-Apr-2019,Bulk MRO Industrial Supply Pvt. Ltd., 746.35 ,
Maharashtra,,218000007,16-Apr-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 14,842.70 ",
Maharashtra,,218000008,16-Apr-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 3,545.17 ",
Maharashtra,,218000009,17-Apr-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 98,782.42 ",
Maharashtra,,218000010,24-Apr-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 4,785.73 ",
Maharashtra,,218000011,26-Apr-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 115,416.51 ",
Maharashtra,,218000012,3-May-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 1,518.66 ",
Maharashtra,,218000013,3-May-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 83,509.82 ",
Maharashtra,,218000014,4-May-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 18,785.60 ",
Maharashtra,,218000015,6-May-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 2,250.73 ",
Maharashtra,,218000016,6-May-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 136,962.60 ",
Maharashtra,,218000017,8-May-2019,Bulk MRO Industrial Supply Pvt. Ltd., 506.22 ,
Maharashtra,,218000018,14-May-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 30,963.20 ",
Maharashtra,,218000019,16-May-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 32,350.88 ",
Maharashtra,,218000020,17-May-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 9,686.33 ",
Maharashtra,,218000021,21-May-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 2,049.55 ",
Maharashtra,,218000022,22-May-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 2,369.96 ",
Maharashtra,,218000023,23-May-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 9,108.72 ",
Maharashtra,,218000024,24-May-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 3,422.83 ",
Maharashtra,,218000025,24-May-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 1,140.94 ",
Maharashtra,,218000026,24-May-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 4,192.54 ",
Maharashtra,,218000027,28-May-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 9,799.04 ",
Maharashtra,,218000028,28-May-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 5,870.21 ",
Maharashtra,,218000029,30-May-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 1,875.35 ",
Maharashtra,,218000030,31-May-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 13,843.20 ",
Maharashtra,,218000031,5-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd., 987.75 ,
Maharashtra,,218000032,10-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 1,504.62 ",
Maharashtra,,218000033,10-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 11,167.90 ",
Maharashtra,,218000034,10-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 69,406.72 ",
Maharashtra,,218000035,10-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 839,570.00 ",
Maharashtra,,218000036,14-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 17,386.34 ",
Maharashtra,,218000037,14-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 5,155.08 ",
Maharashtra,,218000038,15-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 3,215.88 ",
Maharashtra,,218000039,17-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 5,120.49 ",
Maharashtra,,218000040,17-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 3,973.23 ",
Maharashtra,,218000041,17-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 72,930.00 ",
Maharashtra,,218000042,17-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd., 214.38 ,
Maharashtra,,218000043,18-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 14,637.99 ",
Maharashtra,,218000044,18-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd., 428.76 ,
Maharashtra,,218000045,19-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd., 472.00 ,
Maharashtra,,218000046,19-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 3,135.78 ",
Maharashtra,,218000047,21-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd., 388.10 ,
Maharashtra,,218000048,26-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 140,303.63 ",
Maharashtra,,218000049,27-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 6,640.57 ",
Maharashtra,,218000050,27-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 2,775.71 ",
Maharashtra,,218000051,28-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 38,328.90 ",
Maharashtra,,218000052,28-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 12,001.30 ",
Maharashtra,,218000053,29-Jun-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 3,065.64 ",
Maharashtra,,218000054,1-Jul-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 22,929.17 ",
Maharashtra,,218000055,2-Jul-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 2,625.00 ",
Maharashtra,,218000056,3-Jul-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 13,546.40 ",
Maharashtra,,218000057,5-Jul-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 4,177.67 ",
Maharashtra,,218000058,5-Jul-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 3,652.99 ",
Maharashtra,,218000059,5-Jul-2019,Bulk MRO Industrial Supply Pvt. Ltd., 874.85 ,
Maharashtra,,218000060,5-Jul-2019,Bulk MRO Industrial Supply Pvt. Ltd., 218.71 ,
Maharashtra,,218000061,22-Jul-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 1,046,278.47 ",
Maharashtra,,218000062,23-Jul-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 1,004.65 ",
Maharashtra,,218000063,29-Jul-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 6,825.00 ",
Maharashtra,,218000064,3-Aug-2019,Bulk MRO Industrial Supply Pvt. Ltd., 839.99 ,
Maharashtra,,218000065,12-Aug-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 112,157.50 ",
Maharashtra,,218000066,16-Aug-2019,Bulk MRO Industrial Supply Pvt. Ltd.," 6,754.79 ",
Maharashtra,,233000001,24-May-2019,Jacliz Nigeria Ltd.," 19,513.52 ",
Maharashtra,32565,2020000013,2-Apr-2019,Safety Solutions," 52,615.02 ",
