LookUp,inquiry number,quote number,order number,product sku,supplier,quantity,created at,margin percentage bc,margin percentage,unit selling price (INR),unit cost price,converted unit selling price (FC),measurement unit,HSN code,tax rate bc,tax rate,tax amount,total
,25995,,10210708,BM9Y8W8,Element14 India Pvt. Ltd.,1,08-Aug-2018,0.68,67.63,104.99,33.99,,,,0.18,18,18.8982,123.8882
,26062,,10210710,BM9X4C8,The Bombay Textile Research Association,1,08-Aug-2018,0.07,7.32,539.47,500,,,,0.18,18,97.1046,636.5746
,26062,,10210710,BM9X9J4,The Bombay Textile Research Association,1,08-Aug-2018,0.07,7.32,539.47,500,,,,0.18,18,97.1046,636.5746
,26117,,10210709,BM00008,Bulk MRO Service Team,1,08-Aug-2018,-3.36,-336.36,5500,24000,,,,0.18,18,990,6490
,26117,,10210709,BM00008,Bulk MRO Service Team,1,08-Aug-2018,-5,-500,4000,24000,,,,0.18,18,720,4720
,26117,,10210709,BM00008,Bulk MRO Service Team,2,08-Aug-2018,-0.19,-18.52,20250,24000,,,,0.18,18,7290,47790
,26117,,10210709,BM9R1F9,Hitech Corporation Ltd.,200,08-Aug-2018,0.19,18.56,58.04,47.27,,,,0.18,18,2089.44,13697.44
,26117,,10210709,BM9R1P5,Hitech Corporation Ltd.,240,08-Aug-2018,0.18,18.2,53.29,43.59,,,,0.18,18,2302.128,15091.728
,26117,,10210709,BM9R1P5,Hitech Corporation Ltd.,57,08-Aug-2018,0.18,18.2,53.29,43.59,,,,0.18,18,546.7554,3584.2854
,26117,,10210709,BM9S4G5,Hitech Corporation Ltd.,150,08-Aug-2018,0.12,11.96,178.58,157.23,,,,0.18,18,4821.66,31608.66
,26117,,10210709,BM9W3S5,Hitech Corporation Ltd.,240,08-Aug-2018,0.19,19.14,202.13,163.45,,,,0.18,18,8732.016,57243.216
,26117,,10210709,BM9Z6F3,Hitech Corporation Ltd.,100,08-Aug-2018,0.19,18.59,102.92,83.79,,,,0.18,18,1852.56,12144.56
,26122,,10910067,BM9Q8Q1,National General Store,100,08-Aug-2018,0.27,26.67,15,11,,,,0.12,12,180,1680
,26122,,10910069,BM9Q8Q1,National General Store,100,08-Aug-2018,0.27,26.67,15,11,,,,0.12,12,180,1680
,26122,,10910067,BM9R1Q6,National General Store,10,08-Aug-2018,0.03,3.33,30,29,,,,0.18,18,54,354
,26122,,10910069,BM9R1Q6,National General Store,10,08-Aug-2018,0.03,3.33,30,29,,,,0.18,18,54,354
,26122,,10910067,BM9W4A9,National General Store,100,08-Aug-2018,0.18,17.65,17,14,,,,0.12,12,204,1904
,26122,,10910069,BM9W4A9,National General Store,100,08-Aug-2018,0.18,17.65,17,14,,,,0.12,12,204,1904
,26151,,10610281,BM9P4S3,Rushabh Fastech LLP,40,08-Aug-2018,0.02,2.42,65.73,64.14,,,,0.18,18,473.256,3102.456
,26153,,10210711,BM9P7U2,Max Systems Pvt. Ltd.,1,08-Aug-2018,0.14,13.64,11000,9500,,,,0.18,18,1980,12980
,26161,,10610282,BM9Q6L8,Rushabh Fastech LLP,10,08-Aug-2018,0.02,2.48,10.88,10.61,,,,0.18,18,19.584,128.384
,26167,,11210049,BM9T3E9,Jainam Steels,10,08-Aug-2018,0.02,2.21,19.43,19,,,,0.18,18,34.974,229.274
,26167,,11210049,BM9W9H3,Green Office Automation India,2,08-Aug-2018,0,0,110,110,,,,0.18,18,39.6,259.6
,26167,,11210049,BM9Y9Q1,Jainam Steels,10,08-Aug-2018,0.07,7.01,61.05,56.77,,,,0.18,18,109.89,720.39
,21149,,10210719,BMA2H5H,Ruchit Enterprise,10,09-Aug-2018,0.34,33.85,17000,11244.75,,,,0.18,18,30600,200600
,25014,,10210715,BM9P7V4,Bulk MRO Service Team,2,09-Aug-2018,0.52,52,30000,14400,,,,0.18,18,10800,70800
,25014,,10210715,BM9P7V5,Bulk MRO Service Team,1,09-Aug-2018,0.52,52,20338,9762.24,,,,0.18,18,3660.84,23998.84
,25014,,10210715,BM9R6S7,Bulk MRO Service Team,3,09-Aug-2018,0.52,52,1905,914.4,,,,0.18,18,1028.7,6743.7
,25014,,10210715,BM9V7S4,Bulk MRO Service Team,1,09-Aug-2018,0.52,52,5932,2847.36,,,,0.18,18,1067.76,6999.76
,25837,,10210717,BM9P7L2,Divine Engineering,2,09-Aug-2018,0.22,22.27,1280,995,,,,0.18,18,460.8,3020.8
,25837,,10210717,BM9P8B8,Divine Engineering,2,09-Aug-2018,0.22,22.18,1240,965,,,,0.18,18,446.4,2926.4
,25837,,10210717,BM9W6G7,Divine Engineering,1,09-Aug-2018,0.47,47.02,624.71,331,,,,0.18,18,112.4478,737.1578
,25837,,10210717,BM9X5R3,Divine Engineering,1,09-Aug-2018,0.31,31.45,1520,1042,,,,0.18,18,273.6,1793.6
,25988,,10210713,BM9P4E1,Sandip Heavy Lifters & Movers,1,09-Aug-2018,0.06,6.01,3362,3160,,,,0.18,18,605.16,3967.16
,26131,,10210714,BM9P7T3,Meharsons Electronics Pvt. Ltd.,1,09-Aug-2018,0.14,13.79,26209,22593.75,,,,0.28,28,7338.52,33547.52
,26178,,10210716,BM3X4Y9,Bulk MRO Industrial Supply Pvt. Ltd.,100,09-Aug-2018,0.13,13.44,9,7.79,,,,0.05,5,45,945
,26178,,10210716,BM9G8F3,Shreenathji Welding And Safety Pvt. Ltd.,70,09-Aug-2018,0.05,5.22,115,109,,,,0.18,18,1449,9499
,26178,,10210716,BM9M5M9,Shreenathji Welding And Safety Pvt. Ltd.,10,09-Aug-2018,0.19,19.23,104,84,,,,0.12,12,124.8,1164.8
,26178,,10210716,BM9M5P3,Shreenathji Welding And Safety Pvt. Ltd.,250,09-Aug-2018,0.61,61,25,9.75,,,,0.05,5,312.5,6562.5
,26204,,11210050,BM9P7Q9,Jainam Steels,40,9-Aug-2018,0.07,7,148,137.64,,,,0.18,18,1065.6,6985.6
,26204,,11210050,BM9T3E9,Jainam Steels,25,9-Aug-2018,0.02,2.21,19.43,19,,,,0.18,18,87.435,573.185
,26204,,11210050,BM9X5D5,Jainam Steels,4,9-Aug-2018,0.15,14.75,161.88,138,,,,0.18,18,116.5536,764.0736
,26211,,10910072,BM9K5N6,No Supplier Details,3,9-Aug-2018,0.23,23.45,725,555,,,,0.18,18,391.5,2566.5
,20636,,10210726,BM0K8J9,Kewalson,30,10-Aug-2018,0.41,41.25,418.75,246,,,,0.18,18,2261.25,14823.75
,20636,,10210726,BM0K9Q2,Kewalson,150,10-Aug-2018,0.17,17.36,363,300,,,,0.12,12,6534,60984
,20636,,10210726,BM1E3I2,Hakimi Enterprises,75,10-Aug-2018,0.67,67.35,98,32,,,,0.18,18,1323,8673
,20636,,10210726,BM1E3P0,Hakimi Enterprises,300,10-Aug-2018,0.36,36,25,16,,,,0.05,5,375,7875
,20636,,10210726,BM3A0E0,MAN Enterprises,200,10-Aug-2018,0.4,39.76,83,50,,,,0.18,18,2988,19588
,20636,,10210726,BMB9C3R,Shreenathji Welding And Safety Pvt. Ltd.,240,10-Aug-2018,0.54,54.34,219,100,,,,0.18,18,9460.8,62020.8
,20916,,10910073,BM9P4T2,OMCO Tools,1,10-Aug-2018,0.17,17.27,6769,5600,,,,0.18,18,1218.42,7987.42
,21473,,10910074,BM0K8J5,Bulk MRO Industrial Supply Pvt. Ltd.,5,10-Aug-2018,-0.29,-28.57,35,45,,,,0.18,18,31.5,206.5
,21473,,10910074,BM9G8G9,Bulk MRO Industrial Supply Pvt. Ltd.,25,10-Aug-2018,-0.04,-3.57,14,14.5,,,,0.12,12,42,392
,21473,,10910074,BM9P7A3,Bulk MRO Industrial Supply Pvt. Ltd.,4,10-Aug-2018,0.31,30.69,1450,1005,,,,0.18,18,1044,6844
,21473,,10910074,BM9S4R6,Victor Imports,50,10-Aug-2018,0.18,18.18,55,45,,,,0.18,18,495,3245
,25679,,10210735,BM9C6C3,Sf Marine Offshore and Industrial Supply Co.,1,10-Aug-2018,0.12,12,9886,8700,,,,0.18,18,1779.48,11665.48
,25679,,10210735,BM9P8E1,Sf Marine Offshore and Industrial Supply Co.,1,10-Aug-2018,0.2,20,200,160,,,,0.18,18,36,236
