Inquiry,Order Number,Sales Quote,Product Sku,Duplicate SKU,No Of Count,Tax Different SO,Sales Quote Row Tax Rate,Sheet Tax Rate
2722,100000278,377,BM0C7V1,Yes,2,No,,
2691,100000279,378,BM0L8K3,Yes,2,No,,
2674,100000280,381,BM1A3M8,Yes,2,No,,
2668,100000281,382,BM1A3M7,Yes,2,No,,
2647,100000283,384,BM1A3M9,Yes,2,No,,
2636,100000284,389,BM0C7V1,Yes,2,No,,
2616,100000286,391,BM1A3Q7,Yes,2,No,,
2616,100000286,391,BM1A3Q8,Yes,2,No,,
2616,100000286,391,BM1A3Q9,Yes,2,No,,
2616,100000286,391,BM1A3R0,Yes,2,No,,
2616,100000286,391,BM1A3R1,Yes,2,No,,
2616,100000286,391,BM1A3R2,Yes,2,No,,
2616,100000286,391,BM1A3R3,Yes,2,No,,
2616,100000286,391,BM1A3R4,Yes,2,No,,
2616,100000286,391,BM1A3R5,Yes,2,No,,
2616,100000286,391,BM1A3R6,Yes,2,No,,
2616,100000286,391,BM1A3R7,Yes,2,No,,
2616,100000286,391,BM1A3R8,Yes,2,No,,
2588,100000287,393,BM1A3S5,Yes,2,No,,
2550,100000288,394,BM1A9B0,Yes,2,No,,
2550,100000288,394,BM1A9B1,Yes,2,No,,
2522,100000289,396,BM1A9A8,Yes,2,No,,
2507,100000290,397,BM1A9A2,Yes,2,No,,
2503,100000291,399,BM1A9A1,Yes,2,No,,
2479,100000292,172,BM1A6B8,Yes,2,No,,
2479,100000292,172,BM1A6B9,Yes,2,No,,
2460,100000293,177,BM1A8Y7,Yes,2,No,,
2439,100000294,179,BM1A8Y8,Yes,2,No,,
2439,100000294,179,BM1A8Y9,Yes,2,No,,
2439,100000294,179,BM1A8Z0,Yes,2,No,,
2439,100000294,179,BM1A8Z1,Yes,2,No,,
2439,100000294,179,BM1A8Z2,Yes,2,No,,
2439,100000294,179,BM1A8Z3,Yes,2,No,,
2439,100000294,179,BM1A8Z4,Yes,2,No,,
2439,100000294,179,BM1A8Z5,Yes,2,No,,
2439,100000294,179,BM1A8Z6,Yes,2,No,,
2439,100000294,179,BM1A8Z7,Yes,2,No,,
2439,100000294,179,BM1A8Z8,Yes,2,No,,
2439,100000294,179,BM1A8Z9,Yes,2,No,,
2439,100000294,179,BM1A9A0,Yes,2,No,,
2429,100000295,180,BM1A8Y3,Yes,2,No,,
2420,100000296,201,BM0Z1F2,Yes,2,No,,
2420,100000296,201,BM0Z1F3,Yes,2,No,,
2408,100000297,205,BM0Z1H0,Yes,2,No,,
2361,100000298,207,BM1A8X0,Yes,2,No,,
2361,100000298,207,BM1A8X1,Yes,2,No,,
2338,100000299,209,BM0Z1E7,Yes,2,No,,
2336,100000300,210,BM1A8X5,Yes,2,No,,
2306,100000301,211,BM0Z1F7,Yes,2,No,,
2257,100000303,215,BM1A9C2,Yes,2,No,,
2236,100000305,226,BM1A8T7,Yes,2,No,,
2236,100000305,226,BM1A8T8,Yes,2,No,,
2236,100000305,226,BM1A8T9,Yes,2,No,,
2236,100000305,226,BM1A8U0,Yes,2,No,,
2236,100000305,226,BM1A8U1,Yes,2,No,,
2236,100000305,226,BM1A8U2,Yes,2,No,,
2236,100000305,226,BM1A8U3,Yes,2,No,,
2236,100000305,226,BM1A8U4,Yes,2,No,,
2211,100000309,233,BM1A8X6,Yes,2,No,,
2211,100000309,233,BM1A8X7,Yes,2,No,,
2211,100000309,233,BM1A8X8,Yes,2,No,,
2211,100000309,233,BM1A8X9,Yes,2,No,,
2211,100000309,233,BM1A8Y0,Yes,2,No,,
2211,100000309,233,BM1A8Y1,Yes,2,No,,
2211,100000309,233,BM1A8Y2,Yes,2,No,,
2210,100000310,236,BM1A8R3,Yes,2,No,,
2210,100000310,236,BM1A8R4,Yes,2,No,,
2210,100000310,236,BM1A8R5,Yes,2,No,,
2210,100000310,236,BM1A8R6,Yes,2,No,,
2210,100000310,236,BM1A8R7,Yes,2,No,,
2208,100000311,251,BM1A8R9,Yes,2,No,,
2202,100000312,252,BM1A8S1,Yes,2,No,,
2195,100000313,256,BM1A8S7,Yes,2,No,,
2195,100000313,256,BM1A8S8,Yes,2,No,,
2195,100000313,256,BM1A8S9,Yes,2,No,,
2170,100000315,264,BM1A8S5,Yes,2,No,,
2137,100000316,268,BM0Z0Z1,Yes,2,No,,
2134,100000317,271,BM1A8Q7,Yes,2,No,,
2134,100000317,271,BM1A8T3,Yes,2,No,,
2118,100000319,277,BM1A3U7,Yes,2,No,,
2108,100000321,286,BM1A8T1,Yes,2,No,,
2052,100000322,291,BM1A8L8,Yes,2,No,,
2050,100000323,292,BM1A8S6,Yes,2,No,,
2049,100000324,293,BM1A9B3,Yes,2,No,,
2048,100000325,294,BM1A8U6,Yes,2,No,,
2036,100000327,295,BM0Z1I4,Yes,2,No,,
2036,100000327,295,BM1A8L9,Yes,2,No,,
2014,100000328,297,BM1A8T4,Yes,2,No,,
1901,100000329,332,BM1A8I1,Yes,2,No,,
1900,100000330,360,BM1A8T6,Yes,2,No,,
4865,100000331,626,BM9A3T6,Yes,2,No,,
4865,100000331,626,BM9A3T7,Yes,2,No,,
4865,100000331,626,BM9A3T8,Yes,2,No,,
4865,100000331,626,BM9A3T9,Yes,2,No,,
1893,100000332,357,BM1A8H8,Yes,2,No,,
1893,100000332,357,BM1A8H9,Yes,2,No,,
1887,100000335,359,BM1A8X3,Yes,2,No,,
1887,100000335,359,BM1A8X4,Yes,2,No,,
4904,100000336,643,BM0K8H6,Yes,2,No,,
4814,100000338,564,BM9A2D9,Yes,2,No,,
4863,100000341,588,BM9A2Y1,Yes,2,No,,
4983,100000342,644,BM9A4A7,Yes,2,No,,
4983,100000342,644,BM9A4A8,Yes,2,No,,
1851,100000343,388,BM1A8D3,Yes,2,No,,
4913,100000344,613,BM9A3K6,Yes,2,No,,
4913,100000344,613,BM9A3Q6,Yes,2,No,,
4766,100000345,571,BM9A2P7,Yes,2,No,,
4775,100000346,543,BM0K8U8,Yes,2,No,,
4775,100000346,543,BM9A1C4,Yes,2,No,,
1827,100000347,402,BM1A7T9,Yes,2,No,,
1779,100000348,409,BM1A8H1,Yes,2,No,,
1779,100000348,409,BM1A8H2,Yes,2,No,,
1779,100000348,409,BM1A8H3,Yes,2,No,,
1770,100000351,412,BM0O4A6,Yes,2,No,,
1770,100000351,412,BM0O4D3,Yes,2,No,,
1770,100000351,412,BM0Z1G0,Yes,2,No,,
1710,100000353,433,BM1A8D2,Yes,2,No,,
1687,100000354,434,BM1A7H5,Yes,2,No,,
4954,100000356,628,BM0K8J3,Yes,2,No,,
4954,100000356,628,BM0K8Q5,Yes,2,No,,
1636,100000358,442,BM1A8D1,Yes,2,No,,
1558,100000359,461,BM1A8B4,Yes,2,No,,
1558,100000359,461,BM1A8T5,Yes,2,No,,
1517,100000362,466,BM0Z1G3,Yes,2,No,,
1513,100000363,467,BM1A7W2,Yes,2,No,,
1507,100000364,468,BM1A8A5,Yes,2,No,,
1507,100000364,468,BM1A8A6,Yes,2,No,,
1507,100000364,468,BM1A8A7,Yes,2,No,,
1507,100000364,468,BM1A8A8,Yes,2,No,,
1507,100000364,468,BM1A8A9,Yes,2,No,,
1507,100000364,468,BM1A8B0,Yes,2,No,,
5004,100000367,649,BM9A4B5,Yes,2,No,,
5004,100000367,649,BM9A4B6,Yes,2,No,,
5004,100000367,649,BM9A4B7,Yes,2,No,,
5004,100000367,649,BM9A4B8,Yes,2,No,,
5027,100000368,703,BM0Y9Z9,Yes,2,No,,
5027,100000368,703,BM0Z0P6,Yes,2,No,,
5049,100000369,734,BM0K9C2,Yes,2,No,,
5066,100000370,761,BM0K8G4,Yes,2,No,,
5066,100000370,761,BM0K8G6,Yes,2,No,,
5066,100000370,761,BM0K8V4,Yes,2,No,,
5066,100000370,761,BM0K9V3,Yes,2,No,,
5066,100000370,761,BM0K9Z0,Yes,2,No,,
4765,100000372,550,BM9A1V4,Yes,2,No,,
4765,100000372,550,BM9A1V8,Yes,2,No,,
4499,100000373,767,BM0O8U2,Yes,2,No,,
4687,100000375,695,BM9A1B2,Yes,2,No,,
4687,100000375,695,BM9A1B3,Yes,2,No,,
4687,100000375,695,BM9A1B4,Yes,2,No,,
4687,100000375,695,BM9A1B5,Yes,2,No,,
4687,100000375,695,BM9A1B6,Yes,2,No,,
4687,100000375,695,BM9A1B7,Yes,2,No,,
4687,100000375,695,BM9A1B8,Yes,2,No,,
4656,100000376,634,BM0Y9O1,Yes,2,No,,
4656,100000376,634,BM0Y9O2,Yes,2,No,,
4656,100000376,634,BM0Y9O3,Yes,2,No,,
4656,100000376,634,BM0Y9O4,Yes,2,No,,
4656,100000376,634,BM0Y9O5,Yes,2,No,,
4656,100000376,634,BM0Y9O6,Yes,2,No,,
4745,100000378,777,BM0Z0P6,Yes,2,No,,
5026,100000381,700,BM9A4H6,Yes,2,No,,
4662,100000382,780,BM0Z0M2,Yes,2,No,,
4909,100000384,751,BM0K8K3,Yes,2,No,,
4909,100000384,751,BM0K8L8,Yes,2,No,,
4909,100000384,751,BM0K8R8,Yes,2,No,,
4909,100000384,751,BM0K9C4,Yes,2,No,,
4909,100000384,751,BM0L0C1,Yes,2,No,,
4909,100000384,751,BM0L0C2,Yes,2,No,,
4451,100000387,783,BM0O7S7,Yes,2,No,,
4950,100000388,631,BM9A3U7,Yes,2,No,,
4950,100000388,631,BM9A3U8,Yes,2,No,,
4950,100000388,631,BM9A3U9,Yes,2,No,,
4950,100000388,631,BM9A3V1,Yes,2,No,,
4950,100000388,631,BM9A3V2,Yes,2,No,,
4950,100000388,631,BM9A3V3,Yes,2,No,,
4950,100000388,631,BM9A3V4,Yes,2,No,,
4950,100000388,631,BM9A3V5,Yes,2,No,,
4950,100000388,631,BM9A3V6,Yes,2,No,,
4950,100000388,631,BM9A3V7,Yes,2,No,,
4950,100000388,631,BM9A3V8,Yes,2,No,,
4950,100000388,631,BM9A3V9,Yes,2,No,,
4950,100000388,631,BM9A3W1,Yes,2,No,,
4950,100000388,631,BM9A3W2,Yes,2,No,,
4950,100000388,631,BM9A3W3,Yes,2,No,,
4950,100000388,631,BM9A3W4,Yes,2,No,,
4950,100000388,631,BM9A3W5,Yes,2,No,,
4950,100000388,631,BM9A3W6,Yes,2,No,,
4950,100000388,631,BM9A3W7,Yes,2,No,,
4950,100000388,631,BM9A3W8,Yes,2,No,,
4950,100000388,631,BM9A3W9,Yes,2,No,,
4950,100000388,631,BM9A3X1,Yes,2,No,,
4950,100000388,631,BM9A3X2,Yes,2,No,,
4950,100000388,631,BM9A3X3,Yes,2,No,,
4950,100000388,631,BM9A3X4,Yes,2,No,,
4950,100000388,631,BM9A3X5,Yes,2,No,,
4950,100000388,631,BM9A3X6,Yes,2,No,,
4950,100000388,631,BM9A3X7,Yes,2,No,,
4950,100000388,631,BM9A3X8,Yes,2,No,,
4950,100000388,631,BM9A3X9,Yes,2,No,,
4950,100000388,631,BM9A3Y1,Yes,2,No,,
4950,100000388,631,BM9A3Y2,Yes,2,No,,
4950,100000388,631,BM9A3Y3,Yes,2,No,,
4950,100000388,631,BM9A3Y4,Yes,2,No,,
4950,100000388,631,BM9A3Y5,Yes,2,No,,
4950,100000388,631,BM9A3Y6,Yes,2,No,,
4295,100000389,639,BM1B2A7,Yes,2,No,,
4567,100000390,627,BM9A3T4,Yes,2,No,,
4567,100000390,627,BM9A3T5,Yes,2,No,,
4824,100000391,563,BM1B0M0,Yes,2,No,,
4824,100000391,563,BM1B0M1,Yes,2,No,,
4824,100000391,563,BM1B1S7,Yes,2,No,,
4824,100000391,563,BM9A2C6,Yes,2,No,,
4842,100000392,577,BM9A2V5,Yes,2,No,,
1483,100000393,469,BM1A6N9,Yes,2,No,,
1483,100000393,469,BM1A6O0,Yes,2,No,,
1483,100000393,469,BM1A6O3,Yes,2,No,,
1483,100000393,469,BM1A7H0,Yes,2,No,,
1481,100000394,470,BM0Z0Y5,Yes,2,No,,
1481,100000394,470,BM0Z0Y6,Yes,2,No,,
1481,100000394,470,BM0Z0Y7,Yes,2,No,,
1481,100000394,470,BM0Z0Y8,Yes,2,No,,
1481,100000394,470,BM0Z0Y9,Yes,2,No,,
1481,100000394,470,BM0Z0Z0,Yes,2,No,,
1430,100000397,481,BM0Z0Y4,Yes,2,No,,
1417,100000398,493,BM1A7C3,Yes,2,No,,
1397,100000399,497,BM1A7C0,Yes,2,No,,
1389,100000400,499,BM1A7N2,Yes,2,No,,
1376,100000401,500,BM1A7L9,Yes,2,No,,
1353,100000402,503,BM1A7Q2,Yes,2,No,,
1353,100000402,503,BM1A7R2,Yes,2,No,,
1353,100000402,503,BM1A7R8,Yes,2,No,,
1350,100000403,504,BM1A6L3,Yes,2,No,,
1350,100000403,504,BM1A6Q0,Yes,2,No,,
1318,100000405,506,BM1A7J0,Yes,2,No,,
1315,100000406,507,BM1A7P0,Yes,2,No,,
1272,100000408,510,BM1A7N3,Yes,2,No,,
1260,100000409,517,BM1A7T8,Yes,2,No,,
1228,100000410,520,BM1A7G9,Yes,2,No,,
1204,100000412,527,BM1A6Y8,Yes,2,No,,
1204,100000412,527,BM1A6Y9,Yes,2,No,,
1178,100000413,531,BM1A9B4,Yes,2,No,,
1178,100000413,531,BM1A9B5,Yes,2,No,,
1178,100000413,531,BM1A9B6,Yes,2,No,,
1178,100000413,531,BM1A9B7,Yes,2,No,,
1178,100000413,531,BM1A9B8,Yes,2,No,,
1178,100000413,531,BM1A9B9,Yes,2,No,,
1175,100000414,529,BM1A7O0,Yes,2,No,,
1159,100000415,525,BM1A6M2,Yes,2,No,,
1159,100000415,525,BM1A6M3,Yes,2,No,,
1147,100000416,523,BM1A6L6,Yes,2,No,,
1117,100000417,516,BM1A4R0,Yes,2,No,,
1117,100000417,516,BM1A4R1,Yes,2,No,,
1117,100000417,516,BM1A4R3,Yes,2,No,,
1117,100000417,516,BM1A6B0,Yes,2,No,,
1117,100000417,516,BM1A6B5,Yes,2,No,,
1117,100000417,516,BM1A7K8,Yes,2,No,,
1117,100000417,516,BM1A7K9,Yes,2,No,,
1117,100000417,516,BM1A7P6,Yes,2,No,,
1116,100000418,514,BM1A7P4,Yes,2,No,,
1116,100000418,514,BM1A7Q1,Yes,2,No,,
1083,100000419,509,BM1A6H8,Yes,2,No,,
1083,100000419,509,BM1A6I0,Yes,2,No,,
1083,100000419,509,BM1A6I1,Yes,2,No,,
1081,100000420,508,BM1A7I8,Yes,2,No,,
1071,100000422,496,BM1A7G8,Yes,2,No,,
1054,100000423,490,BM1A6F6,Yes,2,No,,
1054,100000423,490,BM1A6F7,Yes,2,No,,
1048,100000424,486,BM1A6T2,Yes,2,No,,
1042,100000425,487,BM1A8I3,Yes,2,No,,
1042,100000425,487,BM1A8I4,Yes,2,No,,
1042,100000425,487,BM1A8I5,Yes,2,No,,
1039,100000426,484,BM1A6E6,Yes,2,No,,
967,100000428,450,BM1A6M6,Yes,2,No,,
1033,100000429,483,BM1A6D4,Yes,2,No,,
1033,100000429,483,BM1A6D5,Yes,2,No,,
1033,100000429,483,BM1A6D7,Yes,2,No,,
1033,100000429,483,BM1A6D8,Yes,2,No,,
1033,100000429,483,BM1A6D9,Yes,2,No,,
1033,100000429,483,BM1A6E0,Yes,2,No,,
1033,100000429,483,BM1A6E2,Yes,2,No,,
1032,100000430,482,BM1A6D3,Yes,2,No,,
1020,100000432,478,BM1A6O7,Yes,2,No,,
1020,100000432,478,BM1A6O8,Yes,2,No,,
1018,100000433,477,BM1A6J5,Yes,2,No,,
1016,100000434,474,BM1A7Q0,Yes,2,No,,
995,100000435,463,BM1A7K2,Yes,2,No,,
966,100000436,455,BM1A8I2,Yes,2,No,,
994,100000437,460,BM1A5I5,Yes,2,No,,
994,100000437,460,BM1A6F2,Yes,2,No,,
994,100000437,460,BM1A6F3,Yes,2,No,,
994,100000437,460,BM1A6F4,Yes,2,No,,
994,100000437,460,BM1A6F5,Yes,2,No,,
993,100000438,458,BM1A6P4,Yes,2,No,,
993,100000438,458,BM1A6P5,Yes,2,No,,
972,100000439,456,BM1A6I2,Yes,2,No,,
972,100000439,456,BM1A6I3,Yes,2,No,,
972,100000439,456,BM1A6I4,Yes,2,No,,
969,100000440,452,BM1A8B1,Yes,2,No,,
915,100000441,443,BM1A6H6,Yes,2,No,,
968,100000442,451,BM1A6E3,Yes,2,No,,
1,100000443,160,BM1A8M0,Yes,2,No,,
1,100000443,160,BM1A8M1,Yes,2,No,,
1,100000443,160,BM1A8M2,Yes,2,No,,
2,100000444,161,BM1A4Q8,Yes,2,No,,
2,100000444,161,BM1A7I9,Yes,2,No,,
2,100000444,161,BM1A7M2,Yes,2,No,,
893,100000445,436,BM1A8T2,Yes,2,No,,
832,100000449,425,BM1A7P7,Yes,2,No,,
15,100000450,166,BM1A7S2,Yes,2,No,,
820,100000451,423,BM1A6N7,Yes,2,No,,
820,100000451,423,BM1A6N8,Yes,2,No,,
820,100000451,423,BM1A6N9,Yes,2,No,,
820,100000451,423,BM1A6O0,Yes,2,No,,
820,100000451,423,BM1A6O1,Yes,2,No,,
820,100000451,423,BM1A6O2,Yes,2,No,,
820,100000451,423,BM1A6O3,Yes,2,No,,
819,100000452,422,BM1A8S4,Yes,2,No,,
817,100000453,419,BM1A9A9,Yes,2,No,,
814,100000454,420,BM1A6L7,Yes,2,No,,
813,100000455,416,BM1A8T0,Yes,2,No,,
30,100000456,181,BM1A7N4,Yes,2,No,,
30,100000456,181,BM1A7N5,Yes,2,No,,
34,100000457,182,BM1A7Q3,Yes,2,No,,
791,100000458,407,BM1A3M2,Yes,2,No,,
791,100000458,407,BM1A6J4,Yes,2,No,,
86,100000459,193,BM1A7K1,Yes,2,No,,
784,100000460,408,BM1A7L5,Yes,2,No,,
729,100000461,364,BM1A7J1,Yes,2,No,,
1871,100000462,385,BM0O4D4,Yes,2,No,,
722,100000463,362,BM1A7T0,Yes,2,No,,
1868,100000464,386,BM0O4B5,Yes,2,No,,
1864,100000465,387,BM1A8H0,Yes,2,No,,
1844,100000466,395,BM1A8G2,Yes,2,No,,
1805,100000467,404,BM1A8F7,Yes,2,No,,
1763,100000468,413,BM0C7E3,Yes,2,No,,
1763,100000468,413,BM0C7E4,Yes,2,No,,
688,100000470,361,BM1A4P3,Yes,2,No,,
675,100000471,356,BM1A7T1,Yes,2,No,,
672,100000472,355,BM1A7H1,Yes,2,No,,
672,100000472,355,BM1A7P3,Yes,2,No,,
1555,100000473,462,BM1A7V6,Yes,2,No,,
667,100000474,352,BM1A4P2,Yes,2,No,,
660,100000475,351,BM1A7R7,Yes,2,No,,
1461,100000476,475,BM1A6H3,Yes,2,No,,
1461,100000476,475,BM1A7C8,Yes,2,No,,
1447,100000477,479,BM0Z1F2,Yes,2,No,,
1447,100000477,479,BM0Z1F3,Yes,2,No,,
1426,100000479,491,BM1A7C5,Yes,2,No,,
171,100000481,238,BM1A7H8,Yes,2,No,,
196,100000482,240,BM1A7I6,Yes,2,No,,
585,100000483,348,BM1A7H2,Yes,2,No,,
585,100000483,348,BM1A7H3,Yes,2,No,,
568,100000484,346,BM1A6C3,Yes,2,No,,
568,100000484,346,BM1A6C4,Yes,2,No,,
568,100000484,346,BM1A6C5,Yes,2,No,,
568,100000484,346,BM1A6C6,Yes,2,No,,
1152,100000486,524,BM1A4R2,Yes,2,No,,
1152,100000486,524,BM1A4R4,Yes,2,No,,
1152,100000486,524,BM1A6A6,Yes,2,No,,
554,100000487,540,BM1A6F1,Yes,2,No,,
540,100000488,345,BM1A6K2,Yes,2,No,,
1218,100000489,539,BM1A6M1,Yes,2,No,,
1173,100000490,528,BM1A7N0,Yes,2,No,,
1138,100000491,522,BM0O3Z8,Yes,2,No,,
532,100000492,343,BM1A4P1,Yes,2,No,,
1097,100000493,511,BM1A6I7,Yes,2,No,,
516,100000494,342,BM1A3P3,Yes,2,No,,
516,100000494,342,BM1A4B0,Yes,2,No,,
516,100000494,342,BM1A4O3,Yes,2,No,,
516,100000494,342,BM1A4O4,Yes,2,No,,
516,100000494,342,BM1A4O5,Yes,2,No,,
516,100000494,342,BM1A4O6,Yes,2,No,,
516,100000494,342,BM1A4O7,Yes,2,No,,
516,100000494,342,BM1A4O8,Yes,2,No,,
516,100000494,342,BM1A4O9,Yes,2,No,,
271,100000495,254,BM1A3M3,Yes,2,No,,
271,100000495,254,BM1A6A1,Yes,2,No,,
271,100000495,254,BM1A6D0,Yes,2,No,,
271,100000495,254,BM1A6D1,Yes,2,No,,
515,100000496,341,BM1A5Z6,Yes,2,No,,
515,100000496,341,BM1A5Z7,Yes,2,No,,
515,100000496,341,BM1A5Z8,Yes,2,No,,
515,100000496,341,BM1A5Z9,Yes,2,No,,
511,100000497,337,BM1A7L0,Yes,2,No,,
1066,100000498,495,BM1A6J2,Yes,2,No,,
1066,100000498,495,BM1A6J3,Yes,2,No,,
281,100000499,265,BM1A6E8,Yes,2,No,,
281,100000499,265,BM1A7I5,Yes,2,No,,
281,100000499,265,BM1A7P2,Yes,2,No,,
281,100000499,265,BM1A7R0,Yes,2,No,,
287,100000500,269,BM1A6A7,Yes,2,No,,
309,100000502,278,BM1A6E1,Yes,2,No,,
480,100000503,327,BM1A7P5,Yes,2,No,,
311,100000504,279,BM1A8P7,Yes,2,No,,
311,100000504,279,BM1A8P8,Yes,2,No,,
479,100000505,326,BM1A7P1,Yes,2,No,,
932,100000506,445,BM1A6J7,Yes,2,No,,
932,100000506,445,BM1A6N3,Yes,2,No,,
478,100000507,325,BM1A6G9,Yes,2,No,,
453,100000508,318,BM1A8O8,Yes,2,No,,
453,100000508,318,BM1A8O9,Yes,2,No,,
453,100000508,318,BM1A8P0,Yes,2,No,,
373,100000509,304,BM1A6B2,Yes,2,No,,
648,100000510,349,BM1A4P5,Yes,2,No,,
452,100000511,316,BM1A5Z2,Yes,2,No,,
425,100000512,312,BM1A8P6,Yes,2,No,,
865,100000513,428,BM1A6C0,Yes,2,No,,
865,100000513,428,BM1A6C1,Yes,2,No,,
865,100000513,428,BM1A6C2,Yes,2,No,,
419,100000514,323,BM1A6F8,Yes,2,No,,
350,100000515,283,BM1A6P3,Yes,2,No,,
222,100000516,244,BM1A7U1,Yes,2,No,,
217,100000517,243,BM1A3M1,Yes,2,No,,
3,100000520,162,BM1A7Q9,Yes,2,No,,
10,100000521,163,BM1A8P2,Yes,2,No,,
10,100000521,163,BM1A8P3,Yes,2,No,,
14,100000523,170,BM1A7L4,Yes,2,No,,
16,100000525,168,BM1A7S0,Yes,2,No,,
16,100000525,168,BM1A7S3,Yes,2,No,,
16,100000525,168,BM1A7S5,Yes,2,No,,
27,100000526,171,BM1A6A2,Yes,2,No,,
27,100000526,171,BM1A6A9,Yes,2,No,,
27,100000526,171,BM1A6F9,Yes,2,No,,
27,100000526,171,BM1A7I7,Yes,2,No,,
27,100000526,171,BM1A7J2,Yes,2,No,,
27,100000526,171,BM1A7Q5,Yes,2,No,,
53,100000529,184,BM1A7N1,Yes,2,No,,
4725,100000532,800,BM9A5E4,Yes,2,No,,
67,100000534,186,BM1A7L8,Yes,2,No,,
82,100000536,189,BM1A7S7,Yes,2,No,,
82,100000536,189,BM1A7S8,Yes,2,No,,
82,100000536,189,BM1A7S9,Yes,2,No,,
82,100000536,189,BM1A7S9,Yes,2,No,,
84,100000537,190,BM1A7M4,Yes,2,No,,
90,100000538,194,BM1A7R4,Yes,2,No,,
139,100000539,232,BM1A7M0,Yes,2,No,,
145,100000540,234,BM1A7Q4,Yes,2,No,,
147,100000541,235,BM1A6P9,Yes,2,No,,
159,100000542,237,BM1A6A8,Yes,2,No,,
159,100000542,237,BM1A7M5,Yes,2,No,,
159,100000542,237,BM1A7M6,Yes,2,No,,
159,100000542,237,BM1A7M7,Yes,2,No,,
200,100000543,239,BM1A7K0,Yes,2,No,,
207,100000544,285,BM1A4P4,Yes,2,No,,
211,100000545,241,BM1A6M0,Yes,2,No,,
213,100000546,242,BM1A8M4,Yes,2,No,,
213,100000546,242,BM1A8M8,Yes,2,No,,
4734,100000547,748,BM0O7C6,Yes,2,No,,
4734,100000547,748,BM0P0J7,Yes,2,No,,
4684,100000550,655,BM0Y9S3,Yes,2,No,,
4682,100000551,661,BM0K9C2,Yes,2,No,,
228,100000552,804,BM1A6B6,Yes,2,No,,
228,100000552,804,BM1A6B7,Yes,2,No,,
228,100000552,804,BM1A6C8,Yes,2,No,,
228,100000552,804,BM1A7M1,Yes,2,No,,
228,100000552,804,BM1A7P8,Yes,2,No,,
228,100000552,804,BM1A7P9,Yes,2,No,,
228,100000552,804,BM1A7U5,Yes,2,No,,
4663,100000555,659,BM0K9V3,Yes,2,No,,
253,100000557,247,BM1A4R5,Yes,2,No,,
253,100000557,247,BM1A7R1,Yes,2,No,,
4648,100000558,660,BM0K8G4,Yes,2,No,,
254,100000559,248,BM1A8P9,Yes,2,No,,
254,100000559,248,BM1A8Q0,Yes,2,No,,
254,100000559,248,BM1A8Q1,Yes,2,No,,
254,100000559,248,BM1A8Q2,Yes,2,No,,
254,100000559,248,BM1A8Q3,Yes,2,No,,
254,100000559,248,BM1A8Q4,Yes,2,No,,
254,100000559,248,BM1A8Q5,Yes,2,No,,
254,100000559,248,BM1A8Q6,Yes,2,No,,
3455,100000560,806,BM0O4D4,Yes,2,No,,
4609,100000563,669,BM0P0J7,Yes,2,No,,
4608,100000564,756,BM0P0J5,Yes,2,No,,
4608,100000564,756,BM0P0J6,Yes,2,No,,
4583,100000569,779,BM0P0D0,Yes,2,No,,
4583,100000569,779,BM0P0D1,Yes,2,No,,
4583,100000569,779,BM0P0D2,Yes,2,No,,
4583,100000569,779,BM0P0D3,Yes,2,No,,
270,100000570,253,BM1A7L6,Yes,2,No,,
283,100000573,266,BM1A7L1,Yes,2,No,,
283,100000573,266,BM1A7L2,Yes,2,No,,
283,100000573,266,BM1A7L3,Yes,2,No,,
3463,100000574,811,BM1A9K6,Yes,2,No,,
4572,100000575,709,BM0O9R7,Yes,2,No,,
297,100000576,273,BM1A7N9,Yes,2,No,,
4582,100000577,694,BM0O9Z0,Yes,2,No,,
3467,100000578,120,BM1A5R3,Yes,2,No,,
3467,100000578,120,BM1A5R4,Yes,2,No,,
3474,100000579,812,BM1B0W8,Yes,2,No,,
305,100000581,272,BM1A7N0,Yes,2,No,,
4543,100000582,685,BM0O9Y7,Yes,2,No,,
307,100000583,813,BM1A8N5,Yes,2,No,,
307,100000583,813,BM1A8N7,Yes,2,No,,
307,100000583,813,BM1A8N9,Yes,2,No,,
4540,100000584,692,BM0O9Q6,Yes,2,No,,
314,100000585,280,BM1A4Q7,Yes,2,No,,
321,100000586,281,BM1A7S4,Yes,2,No,,
4532,100000587,719,BM0K8G7,Yes,2,No,,
4531,100000588,765,BM0K8F9,Yes,2,No,,
4531,100000588,765,BM0L0C2,Yes,2,No,,
4531,100000588,765,BM0L0C3,Yes,2,No,,
3478,100000589,814,BM1A9J2,Yes,2,No,,
3500,100000591,116,BM1A5R8,Yes,2,No,,
4521,100000592,713,BM0K8H0,Yes,2,No,,
352,100000593,282,BM1A4P0,Yes,2,No,,
352,100000593,282,BM1A6V6,Yes,2,No,,
4510,100000595,758,BM0K9N3,Yes,2,No,,
4510,100000595,758,BM0O9Q4,Yes,2,No,,
3515,100000596,816,BM0O3Y7,Yes,2,No,,
3515,100000596,816,BM0O4L2,Yes,2,No,,
3515,100000596,816,BM0O4L4,Yes,2,No,,
377,100000598,303,BM1A4Q9,Yes,2,No,,
395,100000599,818,BM1A7R3,Yes,2,No,,
395,100000599,818,BM1A7U0,Yes,2,No,,
3523,100000600,817,BM0O8J9,Yes,2,No,,
3523,100000600,817,BM0O8K0,Yes,2,No,,
3523,100000600,817,BM0O8K1,Yes,2,No,,
3523,100000600,817,BM0O8K2,Yes,2,No,,
