#,Date,Customer,Document Was Closed Manually,Due Date,Document Status,Branch,Document Total,Project Code,Total Tax,Canceled,Bill to,BPL ID Assigned to Invoice,Document Type,Rejection Reason,Related Type,Tax Amount (SC)
20610338,11 Aug 18,GE Power Systems India Pvt. Ltd.,No,11 Aug 18,Closed,Gujarat,2525.2,20792-acetone,385.2,No,Plot No.SM-37 Sanand-II Industrial Estate SanandAhmedabad Gujarat 382110 India,0,Item,,,385.2
20610339,11 Aug 18,Ingersoll Rand (India) Ltd.,No,11 Aug 18,Open,Gujarat,20680.68,26125-Cosmos Paint and Gasket shellac required - 30022888,3154.68,No,21-30 GIDC Estate Naroda Ahmedabad 382330 Gujarat,0,Item,,,3154.68
20610340,13 Aug 18,Alstom Bharat Forge Power Pvt. Ltd.,No,13 Aug 18,Closed,Gujarat,8012.61,13035-gas cylinder,1222.26,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,1222.26
20610341,14 Aug 18,GHCL Ltd.,No,14 Aug 18,Closed,Gujarat,610.06,21482-4850001752 - SCREWS BOLT & NUT,93.06,No,Soda Ash Division Sutrapada Veraval 362275 Gujarat,0,Item,,,93.06
20610342,14 Aug 18,GHCL Ltd.,No,14 Aug 18,Closed,Gujarat,966.42,25681-PO FOR H.T. BOLTS,147.42,No,GHCL House Opp. Punjabi Hall Navrangpura Ahmedabad 380009 Gujarat,0,Item,,,147.42
20610343,16 Aug 18,Alstom Bharat Forge Power Pvt. Ltd.,No,16 Aug 18,Open,Gujarat,90421.04,16562-Fire Hydrant System,13793.04,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,13793.04
20610344,16 Aug 18,Alstom Bharat Forge Power Pvt. Ltd.,No,16 Aug 18,Closed,Gujarat,24036.6,17991-gas cylinder,3666.6,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,3666.6
20610345,16 Aug 18,GHCL Ltd.,No,16 Aug 18,Closed,Gujarat,17372.56,25520-QUOATATION FOR CARBON FILLED TEFLON BUSH,2650.06,No,GHCL House Opp. Punjabi Hall Navrangpura Ahmedabad 380009 Gujarat,0,Item,,,2650.06
20610346,16 Aug 18,GHCL Ltd.,No,16 Aug 18,Closed,Gujarat,13898.04,25073-QUOATATION FOR CARBON FILLED TEFLON BUSH,2120.04,No,Soda Ash Division Sutrapada Veraval 362275 Gujarat,0,Item,,,2120.04
20610347,16 Aug 18,GE Power Systems India Pvt. Ltd.,No,16 Aug 18,Closed,Gujarat,28872.24,25634-Enquiry for Coupling,4404.24,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,4404.24
20610348,16 Aug 18,Ingersoll Rand (India) Ltd.,No,16 Aug 18,Closed,Gujarat,7202.72,25468-Safety PPES required,1098.72,No,21-30 GIDC Estate Naroda Ahmedabad 382330 Gujarat,0,Item,,,1098.72
20610349,16 Aug 18,GHCL Ltd.,No,16 Aug 18,Closed,Gujarat,82600,25171-FILTER ELEMENT,12600,No,GHCL House Opp. Punjabi Hall Navrangpura Ahmedabad 380009 Gujarat,0,Item,,,12600
20610350,16 Aug 18,GE T and D India Ltd.,No,16 Aug 18,Closed,Gujarat,8531.4,25343-Oil Hose Pipe Protector,1301.4,No,Milestone 87 Vadodara Halol Highway Kotambi Post Office Jarod Vadodara 391510 Gujarat,0,Item,,,1301.4
20610351,16 Aug 18,Nivea India Pvt. Ltd.,No,16 Aug 18,Closed,Gujarat,7473.3,25593-PVC Thunder Hose,1140,No,NIVEA India Pvt. Ltd.   BDF Manufacturing India SM-9/1 Sanand II Industrial Estate Ahmedabad 382110 Gujarat,0,Item,,,1140
20610352,16 Aug 18,GE Power Systems India Pvt. Ltd.,No,16 Aug 18,Closed,Gujarat,4200,26360-safety hand gloves,200,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,200
20610353,16 Aug 18,Alstom Bharat Forge Power Pvt. Ltd.,No,16 Aug 18,Open,Gujarat,5310,18412-PO_4101571658_PPEs for Plant_BulkMRO,810,No,Plot No.SM-37 Sanand-II Industrial Estate SanandAhmedabad Gujarat 382110 India,0,Item,,,810
20610354,18 Aug 18,GE Power Systems India Pvt. Ltd.,No,18 Aug 18,Closed,Gujarat,51920,19717-PPE & 3M items,7920,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,7920
20610355,18 Aug 18,GE Power Systems India Pvt. Ltd.,No,18 Aug 18,Closed,Gujarat,4720,26352-PO_4101444057_PPE Online_BulkMRO,720,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,720
20610356,18 Aug 18,GE Power Systems India Pvt. Ltd.,No,18 Aug 18,Closed,Gujarat,14160,26352-PO_4101444057_PPE Online_BulkMRO,2160,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,2160
20610357,18 Aug 18,GE Power Systems India Pvt. Ltd.,No,18 Aug 18,Closed,Gujarat,1964.7,26093-safety items,299.7,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,299.7
20610358,18 Aug 18,GE Power Systems India Pvt. Ltd.,No,18 Aug 18,Closed,Gujarat,41602.4,26017-hand gloves,4457.4,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,4457.4
20610359,21 Aug 18,GE Power Systems India Pvt. Ltd.,No,21 Aug 18,Closed,Gujarat,7010.62,19847-JOTUN Paint Thinner No. 2,1069.42,No,Plot No.SM-37 Sanand-II Industrial Estate SanandAhmedabad Gujarat 382110 India,0,Item,,,1069.42
20610360,21 Aug 18,Ingersoll Rand (India) Ltd.,No,21 Aug 18,Closed,Gujarat,2387.14,26159-Misc Items,364.14,No,21-30 GIDC Estate Naroda Ahmedabad 382330 Gujarat,0,Item,,,364.14
20610361,21 Aug 18,GE Power Systems India Pvt. Ltd.,No,21 Aug 18,Closed,Gujarat,103803.42,25974-safety shoes,15834.42,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,15834.42
20610362,21 Aug 18,GE Power Systems India Pvt. Ltd.,No,21 Aug 18,Closed,Gujarat,4248,26093-safety items,648,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,648
20610363,21 Aug 18,Ingersoll Rand (India) Ltd.,No,21 Aug 18,Closed,Gujarat,18154.3,26188-Burner servomotor,2769.3,No,21-30 GIDC Estate Naroda Ahmedabad 382330 Gujarat,0,Item,,,2769.3
20610364,21 Aug 18,GE Power Systems India Pvt. Ltd.,No,21 Aug 18,Closed,Gujarat,48603.86,20823-LED light and Abb drive (Sapan Sharma),7414.14,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,7414.14
20610365,21 Aug 18,GE Power Systems India Pvt. Ltd.,No,21 Aug 18,Closed,Gujarat,7875,26422-PO 4101681338-0 Cotton Gloves,375,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,375
20610366,21 Aug 18,Ingersoll Rand (India) Ltd.,No,21 Aug 18,Closed,Gujarat,3447.02,26159-Misc Items,525.82,No,21-30 GIDC Estate Naroda Ahmedabad 382330 Gujarat,0,Item,,,525.82
20610367,21 Aug 18,GE Power Systems India Pvt. Ltd.,No,21 Aug 18,Closed,Gujarat,6726,26369-Supply of Floor Coating Paint  Gas Compressor & Safety Items,1026,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,1026
20610368,21 Aug 18,GE Power Systems India Pvt. Ltd.,No,21 Aug 18,Closed,Gujarat,1345.2,26369-Supply of Floor Coating Paint  Gas Compressor & Safety Items,205.2,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,205.2
20610369,22 Aug 18,GE Power Systems India Pvt. Ltd.,No,22 Aug 18,Closed,Gujarat,21240,26253-safety shoes,3240,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,3240
20610370,22 Aug 18,Ingersoll Rand (India) Ltd.,No,22 Aug 18,Closed,Gujarat,8400,25464-Full body harness,900,No,21-30 GIDC Estate Naroda Ahmedabad 382330 Gujarat,0,Item,,,900
20610371,22 Aug 18,GHCL Ltd.,No,22 Aug 18,Closed,Gujarat,1938.74,25076-4850001787 - Fastners,295.74,No,GHCL House Opp. Punjabi Hall Navrangpura Ahmedabad 380009 Gujarat,0,Item,,,295.74
20610372,22 Aug 18,GE T and D India Ltd.,No,22 Aug 18,Closed,Gujarat,7309.94,21460-Workshop requirements,1115.07,No,Naini WorksMirzapur RoadNain Allahabad 211008 Uttar Pradesh,0,Item,,,1115.07
20610373,23 Aug 18,Alstom Bharat Forge Power Pvt. Ltd.,No,23 Aug 18,Closed,Gujarat,41595,10491-WD40 - Bundling,6345,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,6345
20610374,24 Aug 18,Ingersoll Rand (India) Ltd.,No,24 Aug 18,Closed,Gujarat,5798.52,21028-Plant 4 Tools requirement,884.52,No,21-30 GIDC EstateNaroda Ahmadabad 382 33 Gujarat,0,Item,,,884.52
20610375,24 Aug 18,GE T and D India Ltd.,No,24 Aug 18,Closed,Gujarat,125346.68,25231-Resistant Brazing Machine 15 KVA,19120.68,No,Milestone 87 Vadodara Halol Highway Kotambi Post Office Jarod Vadodara 391510 Gujarat,0,Item,,,19120.68
20610376,24 Aug 18,GE T and D India Ltd.,No,24 Aug 18,Closed,Gujarat,2118.32,26224-Taparia Allenkey,323.12,No,Milestone 87 Vadodara Halol Highway Kotambi Post Office Jarod Vadodara 391510 Gujarat,0,Item,,,323.12
20610377,24 Aug 18,Ingersoll Rand (India) Ltd.,No,24 Aug 18,Closed,Gujarat,4368,25464-Full body harness,468,No,21-30 GIDC Estate Naroda Ahmedabad 382330 Gujarat,0,Item,,,468
20610378,24 Aug 18,Ingersoll Rand (India) Ltd.,No,24 Aug 18,Open,Gujarat,14537.6,25337-plumbing materials,2217.6,No,21-30 GIDC Estate Naroda Ahmedabad 382330 Gujarat,0,Item,,,2217.6
20610379,24 Aug 18,GE Power Systems India Pvt. Ltd.,No,24 Aug 18,Closed,Gujarat,4248,26093-safety items,648,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,648
20610380,24 Aug 18,Metso India Pvt. Ltd.,No,24 Aug 18,Closed,Gujarat,13735.2,25911-Helmet with LED light,2095.2,No,Foundry Unit Plot No :- 611-612 Opposite:Vallabhnagar  Odhav Ahmedabad  Gujarat,0,Item,,,2095.2
20610381,27 Aug 18,GE T and D India Ltd.,No,27 Aug 18,Closed,Gujarat,24348.14,25567-the plug,3714.14,No,Milestone 87 Vadodara Halol Highway Kotambi Post Office Jarod Vadodara 391510 Gujarat,0,Item,,,3714.14
20610382,27 Aug 18,Alstom Bharat Forge Power Pvt. Ltd.,No,27 Aug 18,Closed,Gujarat,5268.7,10491-WD40 - Bundling,803.7,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,803.7
20610383,27 Aug 18,GE Power Systems India Pvt. Ltd.,No,27 Aug 18,Open,Gujarat,93151.56,19876-CALIBRATION,14209.56,No,Plot No.SM-37 Sanand-II Industrial Estate SanandAhmedabad Gujarat 382110 India,0,Item,,,14209.56
20610384,27 Aug 18,GE Power Systems India Pvt. Ltd.,No,27 Aug 18,Closed,Gujarat,3527.92,25198-Gouging Torch and Spares,538.16,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,538.16
20610385,27 Aug 18,Alstom Bharat Forge Power Pvt. Ltd.,No,27 Aug 18,Closed,Gujarat,27730,10491-WD40 - Bundling,4230,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,4230
20610386,27 Aug 18,Ingersoll Rand (India) Ltd.,No,27 Aug 18,Closed,Gujarat,17393.2,25337-plumbing materials,2653.2,No,21-30 GIDC Estate Naroda Ahmedabad 382330 Gujarat,0,Item,,,2653.2
20610387,27 Aug 18,GE T and D India Ltd.,No,27 Aug 18,Closed,Gujarat,1158.94,21460-Workshop requirements,176.79,No,Naini WorksMirzapur RoadNain Allahabad 211008 Uttar Pradesh,0,Item,,,176.79
20610388,27 Aug 18,GE Power Systems India Pvt. Ltd.,No,27 Aug 18,Open,Gujarat,72275,26445-Emerson make compressor,11025,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,11025
20610389,27 Aug 18,GE T and D India Ltd.,No,27 Aug 18,Closed,Gujarat,16665.14,21460-Workshop requirements,2542.14,No,Naini WorksMirzapur RoadNain Allahabad 211008 Uttar Pradesh,0,Item,,,2542.14
20610390,28 Aug 18,ABB India Ltd.,No,28 Aug 18,Closed,Gujarat,20178,25658-new inquiry from ABB,3078,No,No.8 National Highway Maneja Vadodara 390013 Gujarat,0,Item,,,3078
20610391,28 Aug 18,Alstom Bharat Forge Power Pvt. Ltd.,No,28 Aug 18,Closed,Gujarat,24037.83,13035-gas cylinder,3666.78,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,3666.78
20610392,29 Aug 18,Ingersoll Rand (India) Ltd.,No,29 Aug 18,Closed,Gujarat,21948,26453-buffing wheel required,3348,No,21-30 GIDC Estate Naroda Ahmedabad 382330 Gujarat,0,Item,,,3348
20610393,29 Aug 18,Ingersoll Rand (India) Ltd.,No,29 Aug 18,Closed,Gujarat,7788,25579-Q C INSTRUMENTS REQUIREMENT,1188,No,21-30 GIDC Estate Naroda Ahmedabad 382330 Gujarat,0,Item,,,1188
20610394,29 Aug 18,GE Power Systems India Pvt. Ltd.,No,29 Aug 18,Closed,Gujarat,2832,26093-safety items,432,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,432
20610395,30 Aug 18,GE T and D India Ltd.,No,30 Aug 18,Closed,Gujarat,5760,26380-Enquiry of Weight scale Battery,1260,No,Milestone 87 Vadodara Halol Highway Kotambi Post Office Jarod Vadodara 391510 Gujarat,0,Item,,,1260
20610396,30 Aug 18,Ingersoll Rand (India) Ltd.,No,30 Aug 18,Closed,Gujarat,85282.68,25579-Q C INSTRUMENTS REQUIREMENT,12859.68,No,21-30 GIDC Estate Naroda Ahmedabad 382330 Gujarat,0,Item,,,12859.68
20610397,30 Aug 18,GE Power Systems India Pvt. Ltd.,No,30 Aug 18,Closed,Gujarat,43660,26640-FIS-RLG-WIV-108 - Without Isolation Valve,6660,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,6660
20610398,30 Aug 18,GE T and D India Ltd.,No,30 Aug 18,Closed,Gujarat,292831.16,26106-Compressor of 80 Tr chiller,44669.16,No,Naini WorksMirzapur RoadNain Allahabad 211008 Uttar Pradesh,0,Item,,,44669.16
20610399,30 Aug 18,Alstom Bharat Forge Power Pvt. Ltd.,No,30 Aug 18,Open,Gujarat,111789.44,19537-calibration services,17052.64,No,Plot No.SM-37 Sanand-II Industrial Estate SanandAhmedabad Gujarat 382110 India,0,Item,,,17052.64
20610400,31 Aug 18,Alstom Bharat Forge Power Pvt. Ltd.,No,31 Aug 18,Open,Gujarat,72853.2,18715-gas cylinder,11113.2,No,Plot No.SM-37 Sanand-II Industrial Estate SanandAhmedabad Gujarat 382110 India,0,Item,,,11113.2
20610401,31 Aug 18,GE Power Systems India Pvt. Ltd.,No,31 Aug 18,Closed,Gujarat,888.3,26802-safety items,42.3,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,42.3
20610402,31 Aug 18,GHCL Ltd.,No,31 Aug 18,Open,Gujarat,38876.36,25744-DIESEL GEN. FLOW METER. RATING,5930.3,No,GHCL House Opp. Punjabi Hall Navrangpura Ahmedabad 380009 Gujarat,0,Item,,,5930.3
20610403,31 Aug 18,GHCL Ltd.,No,31 Aug 18,Open,Gujarat,38876.36,21024-Enquiry : VBP2405 // DIESEL CONSUMPTION METER FOR DG,5930.3,No,GHCL House Opp. Punjabi Hall Navrangpura Ahmedabad 380009 Gujarat,0,Item,,,5930.3
20610404,31 Aug 18,GHCL Ltd.,No,31 Aug 18,Closed,Gujarat,41342.48,25884-offer for MAGNETIC GRILL,6306.48,No,GHCL House Opp. Punjabi Hall Navrangpura Ahmedabad 380009 Gujarat,0,Item,,,6306.48
20610405,31 Aug 18,GHCL Ltd.,No,31 Aug 18,Open,Gujarat,165369.92,25884-offer for MAGNETIC GRILL,25225.92,No,GHCL House Opp. Punjabi Hall Navrangpura Ahmedabad 380009 Gujarat,0,Item,,,25225.92
20610406,31 Aug 18,GE Power Systems India Pvt. Ltd.,No,31 Aug 18,Closed,Gujarat,14160,26093-safety items,2160,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,2160
20610407,31 Aug 18,GE Power Systems India Pvt. Ltd.,No,31 Aug 18,Closed,Gujarat,2832,26093-safety items,432,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,432
20610408,31 Aug 18,Ingersoll Rand (India) Ltd.,No,31 Aug 18,Open,Gujarat,23751.04,25069-Butterfly valve 80 mm required,3623.04,No,21-30 GIDC Estate Naroda Ahmedabad 382330 Gujarat,0,Item,,,3623.04
20610409,31 Aug 18,GE Power Systems India Pvt. Ltd.,No,31 Aug 18,Closed,Gujarat,2832,26093-safety items,432,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,432
20610410,1 Sep 18,GE Power Systems India Pvt. Ltd.,No,1 Sep 18,Closed,Gujarat,243906.00,25522-Harmonics measurement analysis-GRT,37206,Yes,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,37206
20610411,4 Sep 18,GE Power Systems India Pvt. Ltd.,No,4 Sep 18,Closed,Gujarat,309960.62,25052-wheel waste bin,47282.12,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,47282.12
20610412,5 Sep 18,GE Power Systems India Pvt. Ltd.,No,5 Sep 18,Closed,Gujarat,21300.06,26739-Spray gun & Accessories,3249.16,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,3249.16
20610413,5 Sep 18,GE T and D India Ltd.,No,5 Sep 18,Closed,Gujarat,2360,26554-Cushion for chair,360,No,Milestone 87 Vadodara Halol Highway Kotambi Post Office Jarod Vadodara 391510 Gujarat,0,Item,,,360
20610414,5 Sep 18,GE T and D India Ltd.,No,5 Sep 18,Closed,Gujarat,27140,21460-Workshop requirements,4140,No,Naini WorksMirzapur RoadNain Allahabad 211008 Uttar Pradesh,0,Item,,,4140
20610415,5 Sep 18,GE Power Systems India Pvt. Ltd.,No,5 Sep 18,Closed,Gujarat,2832,26093-safety items,432,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,432
20610416,5 Sep 18,GE Power Systems India Pvt. Ltd.,No,5 Sep 18,Closed,Gujarat,5310,19849-shoes,810,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,810
20610417,5 Sep 18,GE Power Systems India Pvt. Ltd.,No,5 Sep 18,Closed,Gujarat,8496,25225- PR - 121507850,1296,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,1296
20610418,5 Sep 18,GE T and D India Ltd.,No,5 Oct 18,Closed,Gujarat,29636.88,26251-Offer for Ball Bearing,4520.88,No,Naini WorksMirzapur RoadNain Allahabad 211008 Uttar Pradesh,0,Item,,,4520.88
20610419,5 Sep 18,Ingersoll Rand (India) Ltd.,No,5 Sep 18,Closed,Gujarat,9086,26606-jaguar items,1386,No,21-30 GIDC Estate Naroda Ahmedabad 382330 Gujarat,0,Item,,,1386
20610420,5 Sep 18,Ingersoll Rand (India) Ltd.,No,5 Sep 18,Closed,Gujarat,3776,25954- Coolant,576,No,21-30 GIDC Estate Naroda Naroda Ahmedabad GJ (24) 382330 Gujarat,0,Item,,,576
20610421,6 Sep 18,GE Power Systems India Pvt. Ltd.,No,6 Sep 18,Closed,Gujarat,13865,26802-safety items,2115,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,2115
20610422,6 Sep 18,ABB India Ltd.,No,6 Sep 18,Closed,Gujarat,1021.88,26232-RFQ for Tin cutter,155.88,No,Maneja Village Bank Of Baroda Road JD Nagar Maneja Vadodara 390013 Gujarat,0,Item,,,155.88
20610423,6 Sep 18,GE T and D India Ltd.,No,6 Sep 18,Closed,Gujarat,4453.32,25957-Taparia list,679.32,No,Milestone 87 Vadodara Halol Highway Kotambi Post Office Jarod Vadodara 391510 Gujarat,0,Item,,,679.32
20610424,6 Sep 18,GE Power Systems India Pvt. Ltd.,No,6 Sep 18,Closed,Gujarat,31152,26369-Supply of Floor Coating Paint  Gas Compressor & Safety Items,4752,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,4752
20610425,6 Sep 18,GE Power Systems India Pvt. Ltd.,No,6 Sep 18,Closed,Gujarat,1416,26093-safety items,216,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,216
20610426,7 Sep 18,GE T and D India Ltd.,No,7 Sep 18,Closed,Gujarat,18463.46,21460-Workshop requirements,2816.46,No,Naini WorksMirzapur RoadNain Allahabad 211008 Uttar Pradesh,0,Item,,,2816.46
20610427,7 Sep 18,GE T and D India Ltd.,No,7 Sep 18,Closed,Gujarat,18463.46,21460-Workshop requirements,2816.46,No,Naini WorksMirzapur RoadNain Allahabad 211008 Uttar Pradesh,0,Item,,,2816.46
20610428,7 Sep 18,Plasser India Pvt. Ltd.,No,7 Sep 18,Closed,Gujarat,25988.9,26318-RFQ - Maintenance Hand Tools,3964.42,No,606/5 Signet Hub Akshar chowk Old Padra Road Vadodara 390012 Gujarat,0,Item,,,3964.42
20610429,7 Sep 18,Inarco Pvt. Ltd.,No,7 Oct 18,Closed,Gujarat,8850,26855-Nylon Rods,1350,No,Valbhipur - Dhanduka State Highway R. S. No. 150 P1 P.O. Bhojapara Bhavnagar 364060 Gujarat,0,Item,,,1350
20610430,10 Sep 18,GE T and D India Ltd.,No,10 Oct 18,Closed,Gujarat,8224.6,26146- Indication bulb of VPD,1254.6,No,Naini WorksMirzapur RoadNain Allahabad 211008 Uttar Pradesh,0,Item,,,1254.6
20610431,10 Sep 18,Ingersoll Rand (India) Ltd.,No,10 Sep 18,Closed,Gujarat,9909.76,26177-Frame,1061.76,No,21-30 GIDC Estate Naroda Ahmedabad 382330 Gujarat,0,Item,,,1061.76
20610432,10 Sep 18,Alstom Bharat Forge Power Pvt. Ltd.,No,10 Sep 18,Closed,Gujarat,1534,18814 - Open PO,234,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,234
20610433,10 Sep 18,Ingersoll Rand (India) Ltd.,No,10 Sep 18,Closed,Gujarat,6818.04,25579-Q C INSTRUMENTS REQUIREMENT,1040.04,No,21-30 GIDC Estate Naroda Ahmedabad 382330 Gujarat,0,Item,,,1040.04
20610434,10 Sep 18,GE T and D India Ltd.,No,10 Sep 18,Closed,Gujarat,17558.4,26335-Quotation for Zoning Tapes require,2678.4,No,Milestone 87 Vadodara Halol Highway Kotambi Post Office Jarod Vadodara 391510 Gujarat,0,Item,,,2678.4
20610435,10 Sep 18,Alstom Bharat Forge Power Pvt. Ltd.,No,10 Sep 18,Closed,Gujarat,29137.5,18465 - Open PO,1387.5,No,Plot No.SM-37 Sanand-II Industrial Estate SanandAhmedabad Gujarat 382110 India,0,Item,,,1387.5
20610436,10 Sep 18,GE Power Systems India Pvt. Ltd.,No,10 Sep 18,Closed,Gujarat,2655,25225- PR - 121507850,405,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,405
20610437,10 Sep 18,GE Power Systems India Pvt. Ltd.,No,10 Sep 18,Closed,Gujarat,1840.8,27125-4101571658 - Ear Plugs,280.8,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,280.8
20610438,10 Sep 18,GHCL Ltd.,No,10 Sep 18,Open,Gujarat,17858.12,20088-Group RFQ(1789) from GHCL_MRO,2724.12,No,Soda Ash Division SutrapadaVeraval Gujarat 362275 India,0,Item,,,2724.12
20610439,11 Sep 18,Plasser India Pvt. Ltd.,No,11 Sep 18,Open,Gujarat,100665.79,26318-RFQ - Maintenance Hand Tools,15355.8,No,606/5 Signet Hub Akshar chowk Old Padra Road Vadodara 390012 Gujarat,0,Item,,,15355.8
20610440,11 Sep 18,GE Power Systems India Pvt. Ltd.,No,11 Sep 18,Closed,Gujarat,25488,19849-shoes,3888,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,3888
20610441,11 Sep 18,GE Power Systems India Pvt. Ltd.,No,11 Sep 18,Closed,Gujarat,18585,18742-PO_4101571658_PPEs for Plant_BulkMRO,2835,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,2835
20610442,11 Sep 18,GE Power Systems India Pvt. Ltd.,No,11 Sep 18,Closed,Gujarat,3538,27138-PPES required,438,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,438
20610443,11 Sep 18,GE T and D India Ltd.,No,11 Sep 18,Closed,Gujarat,31820.24,26271-Quotation for DFT METER,4853.94,No,Milestone 87 Vadodara Halol Highway Kotambi Post Office Jarod Vadodara 391510 Gujarat,0,Item,,,4853.94
20610444,12 Sep 18,GE Power Systems India Pvt. Ltd.,No,12 Sep 18,Closed,Gujarat,50220.8,21365-Hex socket head bolt,7660.8,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,7660.8
20610445,12 Sep 18,GE Power Systems India Pvt. Ltd.,No,12 Sep 18,Closed,Gujarat,14160,25044-Sparkonix machine electrode,2160,Yes,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,2160
20610446,12 Sep 18,Ingersoll Rand (India) Ltd.,No,12 Sep 18,Open,Gujarat,5259.44,25939-Numbering stamp,802.28,No,21-30 GIDC Estate Naroda Ahmedabad 382330 Gujarat,0,Item,,,802.28
20610447,12 Sep 18,GE Power Systems India Pvt. Ltd.,No,12 Sep 18,Closed,Gujarat,2832,25225- PR - 121507850,432,No,Plot No.SM-37 Sanand-II Industrial Estate Sanand Ahmedabad 382110 Gujarat,0,Item,,,432
20610448,12 Sep 18,Ingersoll Rand (India) Ltd.,No,12 Sep 18,Closed,Gujarat,6519.5,26731-Aerosol Spray,994.5,No,21-30 GIDC Estate Naroda Ahmedabad 382330 Gujarat,0,Item,,,994.5
